RowId , Time  , TimeInterval  , F004:899  , F004:4154  , F004:512  , F004:513  , F004:190  , F004:1483  , F004:1675  , F004:2432  , Difference  , Label 
8780,1525893953.54637,0.019910097122192383,6.0,0.0,0.0,0.0,601.375,-1.0,0.0,-1.0,2.0156627809388983,-1.0
8781,1525893953.566473,0.020102977752685547,5.0,0.0,0.0,0.0,602.25,-1.0,0.0,-1.0,1.3289203011909565,-1.0
8782,1525893953.586331,0.01985788345336914,4.0,0.0,0.0,0.0,603.875,-1.0,0.0,-1.0,1.9081455383713433,-1.0
8783,1525893953.606378,0.02004718780517578,4.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,2.250089315021747,-1.0
8784,1525893953.626426,0.020047903060913086,7.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,3.6764149546015137,-1.0
8785,1525893953.646378,0.019952058792114258,0.0,0.0,0.0,0.0,599.625,-1.0,0.0,-1.0,7.001144413153908,-1.0
8786,1525893953.666433,0.020055055618286133,7.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,7.017863080444374,-1.0
8787,1525893953.686444,0.020010948181152344,7.0,0.0,0.0,0.0,598.75,-1.0,0.0,-1.0,0.3755335404362369,-1.0
8788,1525893953.706389,0.01994490623474121,7.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,0.6253181619353874,-1.0
8789,1525893953.726487,0.020097970962524414,7.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,0.5004037888202101,-1.0
8790,1525893953.746376,0.019889116287231445,7.0,0.0,0.0,0.0,600.375,-1.0,0.0,-1.0,0.5003954641750487,-1.0
8791,1525893953.76643,0.020053863525390625,6.0,0.0,0.0,0.0,602.75,-1.0,0.0,-1.0,2.5770190501010943,-1.0
8792,1525893953.786356,0.019926071166992188,3.0,0.0,0.0,0.0,605.5,-1.0,0.0,-1.0,4.06975393170681,-1.0
8793,1525893953.806412,0.02005600929260254,3.0,0.0,0.0,0.0,602.375,-1.0,0.0,-1.0,3.1250643610000517,-1.0
8794,1525893953.826454,0.020041942596435547,7.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,5.569203415180748,-1.0
8795,1525893953.846398,0.019944190979003906,0.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,7.0710959391249375,-1.0
8796,1525893953.866424,0.020025968551635742,6.0,0.0,0.0,0.0,600.625,-1.0,0.0,-1.0,6.1045905715374555,-1.0
8797,1525893953.886413,0.019989013671875,6.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.3751452876089993,-1.0
8798,1525893953.906378,0.019964933395385742,7.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,1.2501594294910316,-1.0
8799,1525893953.926458,0.020079851150512695,7.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,1.3751466153208236,-1.0
8800,1525893953.946414,0.019956111907958984,6.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,2.015663231225366,-1.0
8801,1525893953.966497,0.020082950592041016,4.0,0.0,0.0,0.0,603.25,-1.0,0.0,-1.0,2.577019274470514,-1.0
8802,1525893953.986427,0.019930124282836914,3.0,0.0,0.0,0.0,604.25,-1.0,0.0,-1.0,1.4143539985483868,-1.0
8803,1525893954.006401,0.0199739933013916,4.0,0.0,0.0,0.0,601.75,-1.0,0.0,-1.0,2.6926564879933896,-1.0
8804,1525893954.026436,0.0200350284576416,7.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,3.7500535204301535,-1.0
8805,1525893954.0464,0.019963979721069336,7.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,0.37553104470100235,-1.0
8806,1525893954.066443,0.020042896270751953,7.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,0.7502677681459746,-1.0
8807,1525893954.086416,0.019973039627075195,0.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,7.054503804463635,-1.0
8808,1525893954.106369,0.019953012466430664,7.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,7.054503747472785,-1.0
8809,1525893954.126479,0.020109891891479492,7.0,0.0,0.0,0.0,600.25,-1.0,0.0,-1.0,1.125179733359538,-1.0
8810,1525893954.146383,0.019904136657714844,6.0,0.0,0.0,0.0,600.375,-1.0,0.0,-1.0,1.0079787780460983,-1.0
8811,1525893954.166468,0.020084857940673828,6.0,0.0,0.0,0.0,602.5,-1.0,0.0,-1.0,2.1250949235689873,-1.0
8812,1525893954.186372,0.019904136657714844,3.0,0.0,0.0,0.0,605.125,-1.0,0.0,-1.0,3.986354375531141,-1.0
8813,1525893954.20642,0.020047903060913086,3.0,0.0,0.0,0.0,602.625,-1.0,0.0,-1.0,2.500080386524785,-1.0
8814,1525893954.226448,0.020028114318847656,7.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,5.656889704223936,-1.0
8815,1525893954.246385,0.01993703842163086,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,7.0178627440123,-1.0
8816,1525893954.266418,0.020032882690429688,7.0,0.0,0.0,0.0,600.125,-1.0,0.0,-1.0,7.071096189812087,-1.0
8817,1525893954.286397,0.019979000091552734,7.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,1.000199561761548,-1.0
8818,1525893954.306383,0.01998591423034668,7.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,0.6253194678045999,-1.0
8819,1525893954.326502,0.020119190216064453,7.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,1.0002023793100268,-1.0
8820,1525893954.346379,0.019876956939697266,6.0,0.0,0.0,0.0,601.125,-1.0,0.0,-1.0,1.9081457365972188,-1.0
8821,1525893954.366473,0.020093917846679688,5.0,0.0,0.0,0.0,603.375,-1.0,0.0,-1.0,2.4622964509998515,-1.0
8822,1525893954.386378,0.01990509033203125,3.0,0.0,0.0,0.0,604.625,-1.0,0.0,-1.0,2.358579285984882,-1.0
8823,1525893954.406343,0.019964933395385742,4.0,0.0,0.0,0.0,601.75,-1.0,0.0,-1.0,3.04401438928049,-1.0
8824,1525893954.426422,0.02007913589477539,7.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,3.826359651776149,-1.0
8825,1525893954.446409,0.019986867904663086,7.0,0.0,0.0,0.0,600.625,-1.0,0.0,-1.0,1.2501597831485463,-1.0
8826,1525893954.46642,0.020010948181152344,6.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,1.6009061304857848,-1.0
8827,1525893954.48643,0.020009994506835938,0.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,6.286177328065211,-1.0
8828,1525893954.506387,0.01995706558227539,0.0,0.0,0.0,0.0,598.0,-1.0,0.0,-1.0,0.5003981287616155,-1.0
8829,1525893954.526499,0.020112037658691406,0.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.2501617967587753,-1.0
8830,1525893954.546386,0.01988697052001953,7.0,0.0,0.0,0.0,599.75,-1.0,0.0,-1.0,7.017862604971095,-1.0
8831,1525893954.566434,0.020047903060913086,6.0,0.0,0.0,0.0,600.875,-1.0,0.0,-1.0,1.5053328350622073,-1.0
8832,1525893954.58633,0.01989603042602539,4.0,0.0,0.0,0.0,603.5,-1.0,0.0,-1.0,3.300154674419369,-1.0
8833,1525893954.606354,0.02002406120300293,4.0,0.0,0.0,0.0,601.375,-1.0,0.0,-1.0,2.125094346004182,-1.0
8834,1525893954.626429,0.020075082778930664,0.0,0.0,0.0,0.0,597.625,-1.0,0.0,-1.0,5.482964801232248,-1.0
8835,1525893954.64641,0.019980907440185547,1.0,0.0,0.0,0.0,597.625,-1.0,0.0,-1.0,1.000199602844916,-1.0
8836,1525893954.66646,0.020050048828125,0.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,1.1794180807663335,-1.0
8837,1525893954.68644,0.01997995376586914,0.0,0.0,0.0,0.0,597.25,-1.0,0.0,-1.0,1.0001995818164513,-1.0
8838,1525893954.706409,0.01996898651123047,1.0,0.0,0.0,0.0,596.625,-1.0,0.0,-1.0,1.179416703520247,-1.0
8839,1525893954.726547,0.020138025283813477,2.0,0.0,0.0,0.0,597.0,-1.0,0.0,-1.0,1.0681903241634603,-1.0
8840,1525893954.746383,0.019835948944091797,0.0,0.0,0.0,0.0,599.0,-1.0,0.0,-1.0,2.828496695440995,-1.0
8841,1525893954.76646,0.020076990127563477,6.0,0.0,0.0,0.0,601.875,-1.0,0.0,-1.0,6.653271987799194,-1.0
8842,1525893954.786375,0.019915103912353516,4.0,0.0,0.0,0.0,603.625,-1.0,0.0,-1.0,2.6576110771839785,-1.0
8843,1525893954.806424,0.020048856735229492,5.0,0.0,0.0,0.0,600.25,-1.0,0.0,-1.0,3.5200890577578017,-1.0
8844,1525893954.826502,0.020078182220458984,1.0,0.0,0.0,0.0,598.125,-1.0,0.0,-1.0,4.529462234555142,-1.0
8845,1525893954.846411,0.019908905029296875,1.0,0.0,0.0,0.0,599.625,-1.0,0.0,-1.0,1.5001321252323854,-1.0
8846,1525893954.866442,0.020030975341796875,7.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,6.001335372637852,-1.0
8847,1525893954.886445,0.020003080368041992,0.0,0.0,0.0,0.0,597.875,-1.0,0.0,-1.0,7.1861690158249365,-1.0
8848,1525893954.906397,0.019952058792114258,0.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,0.7502653445636718,-1.0
8849,1525893954.926503,0.020105838775634766,7.0,0.0,0.0,0.0,600.125,-1.0,0.0,-1.0,7.158938766912394,-1.0
8850,1525893954.946407,0.019904136657714844,6.0,0.0,0.0,0.0,601.125,-1.0,0.0,-1.0,1.4143536387126925,-1.0
8851,1525893954.96647,0.020062923431396484,6.0,0.0,0.0,0.0,602.0,-1.0,0.0,-1.0,0.875229996120936,-1.0
8852,1525893954.986447,0.019977092742919922,4.0,0.0,0.0,0.0,604.125,-1.0,0.0,-1.0,2.9182227625048376,-1.0
8853,1525893955.006436,0.019989013671875,4.0,0.0,0.0,0.0,601.75,-1.0,0.0,-1.0,2.375084116575597,-1.0
8854,1525893955.026493,0.020056962966918945,7.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,4.331977295229115,-1.0
8855,1525893955.046432,0.019938945770263672,1.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,6.011740394884537,-1.0
8856,1525893955.066488,0.02005600929260254,0.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,1.0309715113486955,-1.0
8857,1525893955.086463,0.019974946975708008,0.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,1.0001994826422285,-1.0
8858,1525893955.126515,0.040051937103271484,1.0,0.0,0.0,0.0,597.625,-1.0,0.0,-1.0,1.0087775984816012,-1.0
8859,1525893955.146409,0.019894123077392578,0.0,0.0,0.0,0.0,599.0,-1.0,0.0,-1.0,1.7004196874887447,-1.0
8860,1525893955.166499,0.02008986473083496,7.0,0.0,0.0,0.0,601.5,-1.0,0.0,-1.0,7.433061525440221,-1.0
8861,1525893955.186409,0.019910097122192383,4.0,0.0,0.0,0.0,603.625,-1.0,0.0,-1.0,3.67641421010797,-1.0
8862,1525893955.206413,0.0200040340423584,5.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,3.8810952281800706,-1.0
8863,1525893955.226493,0.020079851150512695,2.0,0.0,0.0,0.0,597.125,-1.0,0.0,-1.0,4.069754686239757,-1.0
8864,1525893955.246468,0.01997518539428711,1.0,0.0,0.0,0.0,598.75,-1.0,0.0,-1.0,1.9081467498561153,-1.0
8865,1525893955.266452,0.019984006881713867,7.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,6.032497356867126,-1.0
8866,1525893955.286426,0.0199739933013916,0.0,0.0,0.0,0.0,597.25,-1.0,0.0,-1.0,7.315464712546201,-1.0
8867,1525893955.306429,0.02000284194946289,1.0,0.0,0.0,0.0,597.625,-1.0,0.0,-1.0,1.0681877711892698,-1.0
8868,1525893955.326539,0.020110130310058594,1.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.6251244348824123,-1.0
8869,1525893955.346424,0.01988506317138672,7.0,0.0,0.0,0.0,601.0,-1.0,0.0,-1.0,6.250031637231331,-1.0
8870,1525893955.366495,0.020070791244506836,6.0,0.0,0.0,0.0,602.0,-1.0,0.0,-1.0,1.414355991664085,-1.0
8871,1525893955.386421,0.019926071166992188,4.0,0.0,0.0,0.0,604.125,-1.0,0.0,-1.0,2.918222416001915,-1.0
8872,1525893955.40641,0.019989013671875,4.0,0.0,0.0,0.0,602.25,-1.0,0.0,-1.0,1.8751065475405213,-1.0
8873,1525893955.426492,0.02008199691772461,7.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,4.069754697183368,-1.0
8874,1525893955.446438,0.01994609832763672,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,7.010065824605852,-1.0
8875,1525893955.466456,0.02001786231994629,0.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,0.12659273265843865,-1.0
8876,1525893955.486472,0.020015954971313477,0.0,0.0,0.0,0.0,598.875,-1.0,0.0,-1.0,0.3755338046794877,-1.0
8877,1525893955.506454,0.019982099533081055,7.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,7.0100659258988385,-1.0
8878,1525893955.526537,0.020082950592041016,0.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,7.000028809588959,-1.0
8879,1525893955.546429,0.019891977310180664,7.0,0.0,0.0,0.0,600.0,-1.0,0.0,-1.0,7.040092025480356,-1.0
8880,1525893955.56651,0.020081043243408203,6.0,0.0,0.0,0.0,602.375,-1.0,0.0,-1.0,2.577019263421147,-1.0
8881,1525893955.586409,0.01989912986755371,3.0,0.0,0.0,0.0,605.25,-1.0,0.0,-1.0,4.155240186615205,-1.0
8882,1525893955.606393,0.019984006881713867,4.0,0.0,0.0,0.0,601.75,-1.0,0.0,-1.0,3.640109801604226,-1.0
8883,1525893955.626501,0.02010798454284668,0.0,0.0,0.0,0.0,598.375,-1.0,0.0,-1.0,5.233643983536981,-1.0
8884,1525893955.646448,0.019946813583374023,1.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,1.4143542347475078,-1.0
8885,1525893955.666464,0.020016193389892578,7.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,6.020830561709189,-1.0
8886,1525893955.686484,0.020020008087158203,0.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,7.391956831633851,-1.0
8887,1525893955.706444,0.01995992660522461,1.0,0.0,0.0,0.0,596.875,-1.0,0.0,-1.0,1.1794165516389323,-1.0
8888,1525893955.726557,0.020112991333007812,1.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,1.37514710334901,-1.0
8889,1525893955.746434,0.019876956939697266,7.0,0.0,0.0,0.0,600.125,-1.0,0.0,-1.0,6.286176910422536,-1.0
8890,1525893955.766525,0.02009105682373047,6.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,1.8028875994922853,-1.0
8891,1525893955.786407,0.0198819637298584,5.0,0.0,0.0,0.0,603.125,-1.0,0.0,-1.0,1.8028852809321168,-1.0
8892,1525893955.80646,0.02005290985107422,5.0,0.0,0.0,0.0,601.25,-1.0,0.0,-1.0,1.8751072365110406,-1.0
8893,1525893955.826535,0.020075082778930664,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,5.432865543103402,-1.0
8894,1525893955.846443,0.01990795135498047,0.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,0.2507914561145677,-1.0
8895,1525893955.86647,0.02002716064453125,0.0,0.0,0.0,0.0,598.75,-1.0,0.0,-1.0,0.6253207987699886,-1.0
8896,1525893955.886475,0.020004987716674805,1.0,0.0,0.0,0.0,598.0,-1.0,0.0,-1.0,1.250160069761142,-1.0
8897,1525893955.906431,0.019955873489379883,0.0,0.0,0.0,0.0,598.75,-1.0,0.0,-1.0,1.2501592855708155,-1.0
8898,1525893955.926541,0.020110130310058594,0.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,0.7502695789756201,-1.0
8899,1525893955.946442,0.019900798797607422,7.0,0.0,0.0,0.0,599.625,-1.0,0.0,-1.0,7.001144269732803,-1.0
8900,1525893955.966502,0.020060062408447266,6.0,0.0,0.0,0.0,602.0,-1.0,0.0,-1.0,2.577019098002327,-1.0
8901,1525893955.986452,0.019950151443481445,4.0,0.0,0.0,0.0,604.875,-1.0,0.0,-1.0,3.5022882549303445,-1.0
8902,1525893956.006408,0.019955873489379883,4.0,0.0,0.0,0.0,602.0,-1.0,0.0,-1.0,2.875069257760492,-1.0
8903,1525893956.026475,0.02006697654724121,0.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,5.482964772446713,-1.0
8904,1525893956.046419,0.019943952560424805,1.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,1.5053314506707929,-1.0
8905,1525893956.066439,0.020020008087158203,7.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,6.0208305744729484,-1.0
8906,1525893956.08645,0.020011186599731445,0.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,7.1861690383449055,-1.0
8907,1525893956.106413,0.019962787628173828,1.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,1.2501593959301143,-1.0
8908,1525893956.126494,0.020081043243408203,1.0,0.0,0.0,0.0,598.75,-1.0,0.0,-1.0,1.2501612945064866,-1.0
8909,1525893956.146406,0.019912004470825195,7.0,0.0,0.0,0.0,600.5,-1.0,0.0,-1.0,6.250031721239194,-1.0
8910,1525893956.166456,0.020050048828125,6.0,0.0,0.0,0.0,602.5,-1.0,0.0,-1.0,2.236157870883506,-1.0
8911,1525893956.186365,0.019908905029296875,4.0,0.0,0.0,0.0,603.5,-1.0,0.0,-1.0,2.236156609994264,-1.0
8912,1525893956.206376,0.020011186599731445,5.0,0.0,0.0,0.0,601.0,-1.0,0.0,-1.0,2.6926567657335476,-1.0
8913,1525893956.226434,0.02005791664123535,0.0,0.0,0.0,0.0,598.875,-1.0,0.0,-1.0,5.43286547985533,-1.0
8914,1525893956.246394,0.01995992660522461,0.0,0.0,0.0,0.0,600.0,-1.0,0.0,-1.0,1.1251770564102936,-1.0
8915,1525893956.266413,0.020019054412841797,7.0,0.0,0.0,0.0,598.875,-1.0,0.0,-1.0,7.089853719650052,-1.0
8916,1525893956.28646,0.02004694938659668,1.0,0.0,0.0,0.0,597.25,-1.0,0.0,-1.0,6.216190705002368,-1.0
8917,1525893956.306414,0.01995396614074707,1.0,0.0,0.0,0.0,597.875,-1.0,0.0,-1.0,0.6253184543979412,-1.0
8918,1525893956.326534,0.02012014389038086,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,1.6009075075735058,-1.0
8919,1525893956.346415,0.019881010055541992,7.0,0.0,0.0,0.0,599.375,-1.0,0.0,-1.0,7.004491081566584,-1.0
8920,1525893956.366468,0.02005290985107422,7.0,0.0,0.0,0.0,601.125,-1.0,0.0,-1.0,1.7501148958691355,-1.0
8921,1525893956.38637,0.01990199089050293,5.0,0.0,0.0,0.0,603.875,-1.0,0.0,-1.0,3.4004258721545364,-1.0
8922,1525893956.406382,0.02001214027404785,5.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,2.2500889977712513,-1.0
8923,1525893956.426451,0.020068883895874023,0.0,0.0,0.0,0.0,597.75,-1.0,0.0,-1.0,6.325822299379004,-1.0
8924,1525893956.44644,0.019989013671875,2.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,2.136094465852769,-1.0
8925,1525893956.466416,0.019975900650024414,0.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,2.1360943417318277,-1.0
8926,1525893956.486462,0.020046234130859375,0.0,0.0,0.0,0.0,598.0,-1.0,0.0,-1.0,1.2501607322459092,-1.0
8927,1525893956.506413,0.01995086669921875,1.0,0.0,0.0,0.0,597.25,-1.0,0.0,-1.0,1.2501592083318815,-1.0
8928,1525893956.526546,0.020133018493652344,1.0,0.0,0.0,0.0,598.125,-1.0,0.0,-1.0,0.8752316102683575,-1.0
8929,1525893956.546453,0.019906997680664062,0.0,0.0,0.0,0.0,600.25,-1.0,0.0,-1.0,2.3486211571136937,-1.0
8930,1525893956.566475,0.020021915435791016,6.0,0.0,0.0,0.0,602.875,-1.0,0.0,-1.0,6.54912405519271,-1.0
8931,1525893956.586374,0.01989912986755371,4.0,0.0,0.0,0.0,604.0,-1.0,0.0,-1.0,2.2947812511099572,-1.0
8932,1525893956.606394,0.020020008087158203,5.0,0.0,0.0,0.0,600.875,-1.0,0.0,-1.0,3.2811622659258037,-1.0
8933,1525893956.626461,0.02006697654724121,1.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,4.589433808843285,-1.0
8934,1525893956.646453,0.01999187469482422,1.0,0.0,0.0,0.0,599.75,-1.0,0.0,-1.0,1.1251776218420368,-1.0
8935,1525893956.666465,0.02001214027404785,7.0,0.0,0.0,0.0,599.0,-1.0,0.0,-1.0,6.0467264272636845,-1.0
8936,1525893956.686465,0.019999980926513672,1.0,0.0,0.0,0.0,597.0,-1.0,0.0,-1.0,6.324586942985677,-1.0
8937,1525893956.706471,0.02000594139099121,1.0,0.0,0.0,0.0,597.625,-1.0,0.0,-1.0,0.6253201082057628,-1.0
8938,1525893956.726551,0.020080089569091797,1.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.6251240615703944,-1.0
8939,1525893956.746421,0.01987004280090332,7.0,0.0,0.0,0.0,600.25,-1.0,0.0,-1.0,6.082794987727316,-1.0
8940,1525893956.766454,0.020032882690429688,7.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,1.3751459351304203,-1.0
8941,1525893956.786366,0.019912004470825195,5.0,0.0,0.0,0.0,604.625,-1.0,0.0,-1.0,3.6056062600530288,-1.0
8942,1525893956.80647,0.020103931427001953,4.0,0.0,0.0,0.0,602.625,-1.0,0.0,-1.0,2.236158358635358,-1.0
8943,1525893956.826495,0.020025014877319336,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,5.315110629840987,-1.0
8944,1525893956.846411,0.019916057586669922,1.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,1.0001983109471275,-1.0
8945,1525893956.86644,0.020029067993164062,0.0,0.0,0.0,0.0,599.625,-1.0,0.0,-1.0,1.1182133858687378,-1.0
8946,1525893956.886458,0.02001786231994629,0.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,1.0002003374011765,-1.0
8947,1525893956.906415,0.01995706558227539,0.0,0.0,0.0,0.0,598.125,-1.0,0.0,-1.0,0.5003981296556759,-1.0
8948,1525893956.926507,0.020092010498046875,1.0,0.0,0.0,0.0,598.375,-1.0,0.0,-1.0,1.0309722145121,-1.0
8949,1525893956.946441,0.01993393898010254,0.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,1.802885849661555,-1.0
8950,1525893956.96647,0.020029067993164062,6.0,0.0,0.0,0.0,602.625,-1.0,0.0,-1.0,6.6002197821446975,-1.0
8951,1525893956.986398,0.019927978515625,4.0,0.0,0.0,0.0,604.5,-1.0,0.0,-1.0,2.7415364550825876,-1.0
8952,1525893957.006399,0.020000934600830078,5.0,0.0,0.0,0.0,600.875,-1.0,0.0,-1.0,3.7604554302248414,-1.0
8953,1525893957.026457,0.020058155059814453,1.0,0.0,0.0,0.0,598.5,-1.0,0.0,-1.0,4.651991759758242,-1.0
8954,1525893957.046403,0.019945859909057617,1.0,0.0,0.0,0.0,599.75,-1.0,0.0,-1.0,1.2501591298461618,-1.0
8955,1525893957.066504,0.020101070404052734,7.0,0.0,0.0,0.0,599.75,-1.0,0.0,-1.0,6.000033672998985,-1.0
8956,1525893957.086484,0.01997995376586914,1.0,0.0,0.0,0.0,597.25,-1.0,0.0,-1.0,6.500030708636824,-1.0
8957,1525893957.106378,0.019894123077392578,1.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,0.25079031779541555,-1.0
8958,1525893957.126482,0.020103931427001953,1.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.7501154853547136,-1.0
8959,1525893957.146416,0.01993393898010254,7.0,0.0,0.0,0.0,600.5,-1.0,0.0,-1.0,6.128857755799256,-1.0
8960,1525893957.166467,0.020051002502441406,7.0,0.0,0.0,0.0,601.375,-1.0,0.0,-1.0,0.8752297163632078,-1.0
8961,1525893957.186376,0.019909143447875977,5.0,0.0,0.0,0.0,604.125,-1.0,0.0,-1.0,3.40042591363447,-1.0
8962,1525893957.20638,0.020003795623779297,5.0,0.0,0.0,0.0,602.25,-1.0,0.0,-1.0,1.8751067065098967,-1.0
8963,1525893957.226447,0.020067214965820312,0.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,5.706391390111486,-1.0
8964,1525893957.246401,0.01995396614074707,1.0,0.0,0.0,0.0,599.25,-1.0,0.0,-1.0,1.0309695308737512,-1.0
8965,1525893957.266425,0.020023822784423828,0.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,1.0309708814311163,-1.0
8966,1525893957.286396,0.019971132278442383,0.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,0.8752278839826645,-1.0
8967,1525893957.306394,0.01999807357788086,0.0,0.0,0.0,0.0,598.875,-1.0,0.0,-1.0,0.2507985719111254,-1.0
8968,1525893957.326538,0.020143985748291016,0.0,0.0,0.0,0.0,598.625,-1.0,0.0,-1.0,0.2508102897653699,-1.0
8969,1525893957.346393,0.019855022430419922,0.0,0.0,0.0,0.0,599.875,-1.0,0.0,-1.0,1.2501577122169474,-1.0
8970,1525893957.366473,0.020079851150512695,6.0,0.0,0.0,0.0,602.5,-1.0,0.0,-1.0,6.54912423542035,-1.0
8971,1525893957.38638,0.019906997680664062,4.0,0.0,0.0,0.0,604.75,-1.0,0.0,-1.0,3.0104644688876467,-1.0
8972,1525893957.406397,0.020017147064208984,5.0,0.0,0.0,0.0,601.125,-1.0,0.0,-1.0,3.760455517395396,-1.0
8973,1525893957.426472,0.020074844360351562,1.0,0.0,0.0,0.0,598.25,-1.0,0.0,-1.0,4.926056029188571,-1.0
8974,1525893957.446408,0.019936084747314453,1.0,0.0,0.0,0.0,599.5,-1.0,0.0,-1.0,1.2501589765822914,-1.0
8975,1525893957.466466,0.02005791664123535,7.0,0.0,0.0,0.0,600.0,-1.0,0.0,-1.0,6.020830701395198,-1.0
8976,1525893957.486429,0.01996302604675293,0.0,0.0,0.0,0.0,597.75,-1.0,0.0,-1.0,7.3527476858255625,-1.0
8977,1525893957.506409,0.01997995376586914,1.0,0.0,0.0,0.0,597.5,-1.0,0.0,-1.0,1.0309700280992817,-1.0
8978,1525893957.526516,0.020107030868530273,1.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,1.6251243979581804,-1.0
8979,1525893957.546383,0.019866943359375,7.0,0.0,0.0,0.0,601.125,-1.0,0.0,-1.0,6.324586528230952,-1.0
8980,1525893957.566488,0.02010512351989746,6.0,0.0,0.0,0.0,602.25,-1.0,0.0,-1.0,1.5053336084474893,-1.0
8981,1525893957.586421,0.019932985305786133,4.0,0.0,0.0,0.0,603.875,-1.0,0.0,-1.0,2.577018112768082,-1.0
8982,1525893957.606398,0.019977092742919922,5.0,0.0,0.0,0.0,601.625,-1.0,0.0,-1.0,2.4622954912398156,-1.0
8983,1525893957.626465,0.02006697654724121,0.0,0.0,0.0,0.0,599.625,-1.0,0.0,-1.0,5.385202195983624,-1.0
8984,1525893957.646414,0.019948959350585938,0.0,0.0,0.0,0.0,599.75,-1.0,0.0,-1.0,0.12658189012346924,-1.0
8985,1525893957.666477,0.020062923431396484,0.0,0.0,0.0,0.0,599.125,-1.0,0.0,-1.0,0.6253219441890919,-1.0
