RowId , Time  , TimeInterval  , FE6E:1592  , FE6E:1593  , FE6E:1594  , FE6E:1595  , Difference  , Label 
1797,1543527663.835001,0.019769906997680664,4.25,4.5,4.375,4.25,0.375521217245043,-1.0
1798,1543527663.85555,0.02054905891418457,4.375,4.375,4.375,4.25,0.1779687357373975,-1.0
1799,1543527663.895071,0.039520978927612305,4.25,4.625,4.375,4.25,0.28292550525605265,-1.0
1800,1543527663.915235,0.020164012908935547,4.5,4.25,4.375,4.25,0.45155982942467315,-1.0
1801,1543527663.935137,0.01990199089050293,4.25,4.5,4.375,4.25,0.35411319926958923,-1.0
1802,1543527663.95573,0.020592927932739258,4.375,4.375,4.375,4.25,0.17797344204919824,-1.0
1803,1543527663.975213,0.019483089447021484,4.375,4.25,4.375,4.25,0.12651411982804536,-1.0
1804,1543527663.995248,0.0200350284576416,4.125,4.375,4.375,4.25,0.2802261711581735,-1.0
1805,1543527664.015818,0.020570039749145508,4.375,4.125,4.25,4.125,0.3958199246783358,-1.0
1806,1543527664.03539,0.019571781158447266,4.25,4.25,4.125,4.125,0.21739146979108462,-1.0
1807,1543527664.05595,0.020560026168823242,4.375,4.375,4.125,4.0,0.21748262299379972,-1.0
1808,1543527664.07543,0.019479990005493164,4.5,4.25,4.0,3.875,0.2507601174204706,-1.0
1809,1543527664.095481,0.020051002502441406,4.125,4.375,4.0,4.0,0.4150630900918854,-1.0
1810,1543527664.115485,0.0200040340423584,4.25,4.25,4.0,3.875,0.21742852523071593,-1.0
1811,1543527664.135541,0.02005600929260254,4.25,4.0,3.875,3.875,0.28022713325117465,-1.0
1812,1543527664.156144,0.020602941513061523,4.0,4.125,3.875,3.875,0.28026733725827635,-1.0
1813,1543527664.175609,0.019465208053588867,4.25,4.0,3.75,3.75,0.33129320663423556,-1.0
1814,1543527664.19566,0.020051002502441406,4.125,4.0,3.75,3.75,0.12659931222755208,-1.0
1815,1543527664.215701,0.02004098892211914,4.0,4.0,3.75,3.75,0.1265963717380885,-1.0
1816,1543527664.235788,0.020087003707885742,4.125,3.875,3.75,3.75,0.17791427664839357,-1.0
1817,1543527664.256337,0.02054882049560547,3.75,3.875,3.75,3.625,0.3958187303533096,-1.0
1818,1543527664.276407,0.02007007598876953,3.875,3.875,3.625,3.625,0.17791300443334043,-1.0
1819,1543527664.295853,0.01944589614868164,3.875,3.75,3.625,3.625,0.1265050689794606,-1.0
1820,1543527664.315867,0.020014047622680664,3.625,3.625,3.5,3.5,0.3313244405387872,-1.0
1821,1543527664.335907,0.020040035247802734,3.625,3.625,3.5,3.625,0.12659622304038076,-1.0
1822,1543527664.356518,0.020611047744750977,3.75,3.5,3.5,3.5,0.21748595666021306,-1.0
1823,1543527664.375983,0.019464969635009766,3.5,3.5,3.375,3.375,0.3068064512651673,-1.0
1824,1543527664.396033,0.020050048828125,3.5,3.5,3.25,3.375,0.12659915787900175,-1.0
1825,1543527664.416047,0.020014047622680664,3.5,3.375,3.25,3.375,0.12659211428177397,-1.0
1826,1543527664.436143,0.0200958251953125,3.375,3.25,3.25,3.25,0.2174369997904035,-1.0
1827,1543527664.4567,0.020557165145874023,3.375,3.375,3.25,3.25,0.1266799505580292,-1.0
1828,1543527664.476163,0.01946282386779785,3.375,3.375,3.125,3.25,0.12651086552443558,-1.0
1829,1543527664.496214,0.020051002502441406,3.25,3.25,3.0,3.125,0.2508034861309929,-1.0
1830,1543527664.516223,0.02000904083251953,3.125,3.125,3.0,3.0,0.21742898490270146,-1.0
1831,1543527664.536281,0.020058155059814453,3.125,3.125,2.875,3.0,0.12659909950947867,-1.0
1832,1543527664.55689,0.020608901977539062,3.125,3.0,2.875,3.0,0.12668871363656353,-1.0
1833,1543527664.576344,0.019454002380371094,3.0,3.0,2.875,2.875,0.17784766515671502,-1.0
1834,1543527664.596387,0.020042896270751953,3.0,3.0,2.75,2.75,0.17791027088657432,-1.0
1835,1543527664.616401,0.020014047622680664,3.0,2.875,2.75,2.75,0.12659211244973925,-1.0
1836,1543527664.636497,0.0200960636138916,2.875,2.875,2.625,2.75,0.17791531271758593,-1.0
1837,1543527664.657046,0.02054905891418457,2.875,2.75,2.625,2.625,0.17796760667885803,-1.0
1838,1543527664.676517,0.019470930099487305,2.75,2.75,2.625,2.625,0.126511973665263,-1.0
1839,1543527664.696569,0.020051956176757812,2.75,2.75,2.625,2.5,0.12659944130136233,-1.0
1840,1543527664.71658,0.020010948181152344,2.75,2.625,2.5,2.5,0.17790570459871283,-1.0
1841,1543527664.736631,0.020051002502441406,2.625,2.5,2.375,2.375,0.2508027996368892,-1.0
1842,1543527664.757234,0.020603179931640625,2.5,2.5,2.375,2.375,0.12668778916378987,-1.0
1843,1543527664.816769,0.05953478813171387,2.375,2.375,2.125,2.25,0.338282516714849,-1.0
1844,1543527664.836881,0.020112037658691406,2.25,2.25,1.625,2.125,0.5466567911529526,-1.0
1845,1543527664.857432,0.020550966262817383,2.25,2.25,1.0,2.125,0.6253379365372415,-1.0
1846,1543527664.876899,0.01946711540222168,2.25,2.25,0.75,2.125,0.25075913406049927,-1.0
1847,1543527664.896964,0.0200650691986084,2.125,2.25,0.0,2.0,0.7708131839497088,-1.0
1848,1543527664.916964,0.019999980926513672,2.125,2.125,0.0,2.0,0.12658990273139512,-1.0
1849,1543527664.937015,0.020051002502441406,2.125,2.0,0.0,2.0,0.12659796722125566,-1.0
1850,1543527664.957611,0.020596027374267578,2.0,2.0,0.0,1.875,0.17797329405197987,-1.0
1851,1543527664.977083,0.01947188377380371,2.0,2.0,0.0,1.75,0.12651252094767135,-1.0
1852,1543527664.997127,0.02004408836364746,2.0,1.875,0.0,1.75,0.12659815518569908,-1.0
1853,1543527665.017573,0.020446062088012695,1.875,1.875,0.0,1.75,0.12666176628241826,-1.0
1854,1543527665.037266,0.01969289779663086,1.75,1.875,0.0,1.75,0.12654397449139315,-1.0
1855,1543527665.057812,0.02054595947265625,1.75,1.75,0.0,1.75,0.12668016484388997,-1.0
1856,1543527665.077281,0.019469022750854492,1.75,1.75,0.0,1.625,0.12651166997386468,-1.0
1857,1543527665.097329,0.020047903060913086,1.625,1.625,0.0,1.625,0.1779108021440889,-1.0
1858,1543527665.11734,0.020011186599731445,1.625,1.625,0.0,1.5,0.1265916621947425,-1.0
1859,1543527665.158001,0.040660858154296875,1.625,1.375,0.0,1.375,0.28320436847117186,-1.0
1860,1543527665.177464,0.019463062286376953,1.5,1.5,0.0,1.375,0.17910376138769782,-1.0
1861,1543527665.197503,0.020039081573486328,1.5,1.375,0.0,1.375,0.12659737986438724,-1.0
1862,1543527665.217523,0.020020008087158203,1.375,1.375,0.0,1.375,0.12659305307799382,-1.0
1863,1543527665.237621,0.020097970962524414,1.375,1.375,0.0,1.25,0.12660542845794728,-1.0
1864,1543527665.258712,0.021090984344482422,1.25,1.25,0.0,1.25,0.1780331870640863,-1.0
1865,1543527665.297667,0.038954973220825195,1.25,1.125,0.0,1.125,0.18189725681606445,-1.0
1866,1543527665.317684,0.020016908645629883,1.125,1.125,0.0,1.125,0.1280012770310584,-1.0
1867,1543527665.358884,0.04120016098022461,1.0,1.0,0.0,1.0,0.22140727956475942,-1.0
1868,1543527665.417865,0.05898094177246094,0.875,0.75,0.0,0.875,0.31232180144515687,-1.0
1869,1543527665.43795,0.020084857940673828,0.875,0.875,0.0,0.875,0.1324435987730115,-1.0
1870,1543527665.498008,0.0600581169128418,0.75,0.625,0.0,0.625,0.38187673251976556,-1.0
1871,1543527665.518035,0.02002692222595215,0.625,0.0,0.0,0.0,0.8938000750514088,-1.0
1872,1543527665.538577,0.020542144775390625,0.0,0.0,0.0,0.0,0.6253377048973207,-1.0
1873,1543527667.12056,1.5819828510284424,0.0,0.0,0.0,0.875,2.388805521613701,-1.0
1874,1543527667.140265,0.01970505714416504,0.0,1.0,0.0,0.875,1.8550202679596197,-1.0
1875,1543527667.161852,0.021586894989013672,0.875,1.0,0.0,0.875,0.8752682647902533,-1.0
1876,1543527667.28174,0.1198880672454834,1.0,1.0,0.0,1.0,0.23513032372463932,-1.0
1877,1543527667.340684,0.058943986892700195,1.0,1.125,0.0,1.125,0.19605757960572018,-1.0
1878,1543527667.381131,0.04044699668884277,1.125,1.125,0.0,1.125,0.13267666783481133,-1.0
1879,1543527667.420849,0.0397181510925293,1.125,1.25,0.0,1.125,0.1311604465611194,-1.0
1880,1543527667.461509,0.04065990447998047,1.25,1.25,0.0,1.125,0.13145004652629041,-1.0
1881,1543527667.48098,0.019470930099487305,1.25,1.25,0.0,1.25,0.1282695979343364,-1.0
1882,1543527667.501033,0.02005314826965332,1.25,1.375,0.0,1.25,0.12659963559790516,-1.0
1883,1543527667.541087,0.0400538444519043,1.375,1.375,0.0,1.25,0.13277551846312652,-1.0
1884,1543527667.562154,0.021067142486572266,1.375,1.375,0.0,1.375,0.12817690643821095,-1.0
1885,1543527667.581539,0.01938486099243164,1.375,1.5,0.0,1.375,0.12650534734437682,-1.0
1886,1543527667.621217,0.039678096771240234,1.375,1.5,0.0,1.5,0.13270707133292567,-1.0
1887,1543527667.662126,0.0409090518951416,1.5,1.5,0.0,1.5,0.13152971442786776,-1.0
1888,1543527667.681541,0.019414901733398438,1.5,1.625,0.0,1.5,0.12831187357564802,-1.0
1889,1543527667.721406,0.03986501693725586,1.625,1.625,0.0,1.5,0.1327871484265655,-1.0
1890,1543527667.762061,0.04065513610839844,1.625,1.625,0.0,1.625,0.13144757274402982,-1.0
1891,1543527667.821615,0.05955386161804199,1.75,1.75,0.0,1.625,0.18749353124710663,-1.0
1892,1543527667.862279,0.040663957595825195,1.75,1.75,0.0,1.75,0.1327982903554245,-1.0
1893,1543527667.901819,0.03954005241394043,1.75,1.875,0.0,1.75,0.13110941578603355,-1.0
1894,1543527667.941898,0.04007911682128906,1.875,1.875,0.0,1.75,0.1312692888516191,-1.0
1895,1543527667.962504,0.020605802536010742,1.875,2.0,0.0,1.875,0.1790357759427045,-1.0
1896,1543527667.981977,0.01947307586669922,1.875,1.875,0.0,1.875,0.12651278098839497,-1.0
1897,1543527668.022059,0.04008197784423828,2.0,2.0,0.0,1.875,0.1824316085239228,-1.0
1898,1543527668.062712,0.04065299034118652,2.0,2.125,0.0,2.0,0.1813918181146886,-1.0
1899,1543527668.102225,0.03951311111450195,2.0,2.0,0.0,2.0,0.13110143124542312,-1.0
1900,1543527668.122237,0.02001190185546875,2.0,2.125,0.0,2.0,0.12808502402091165,-1.0
1901,1543527668.14229,0.02005314826965332,2.125,2.125,0.0,2.0,0.12659830353046356,-1.0
1902,1543527668.202395,0.0601048469543457,2.125,2.125,0.0,2.125,0.14436665541230326,-1.0
1903,1543527668.242522,0.04012703895568848,2.125,2.25,0.0,2.125,0.13279417181406175,-1.0
1904,1543527668.263066,0.020544052124023438,2.25,2.25,0.0,2.125,0.12818171262283773,-1.0
1905,1543527668.283158,0.020092010498046875,2.25,2.25,0.0,2.25,0.12660526540189884,-1.0
1906,1543527668.342674,0.059515953063964844,2.25,2.375,0.0,2.25,0.14394928244542543,-1.0
1907,1543527668.363283,0.020608901977539062,2.375,2.375,0.0,2.25,0.1325273008287785,-1.0
1908,1543527668.382755,0.019472122192382812,2.375,2.5,0.0,2.375,0.17784953137682152,-1.0
1909,1543527668.402801,0.020045995712280273,2.375,2.5,1.25,2.375,1.2501608581598265,-1.0
1910,1543527668.422828,0.02002692222595215,2.5,2.5,2.375,2.375,1.1321002950170282,-1.0
1911,1543527668.442928,0.020100116729736328,2.5,2.5,2.5,2.375,0.12660576625882572,-1.0
1912,1543527668.463499,0.020570993423461914,2.5,2.5,2.375,2.5,0.17797018709685283,-1.0
1913,1543527668.482959,0.019459962844848633,2.5,2.5,2.5,2.5,0.12651057087401632,-1.0
1914,1543527668.503031,0.020071983337402344,2.5,2.5,1.375,2.5,1.125179211985442,-1.0
1915,1543527668.523046,0.02001500129699707,2.625,2.625,0.875,2.5,0.5307076441166754,-1.0
1916,1543527668.543086,0.020040035247802734,2.625,2.625,1.25,2.5,0.3755350897578439,-1.0
1917,1543527668.583185,0.04009890556335449,2.5,2.625,2.0,2.625,0.771855090354216,-1.0
1918,1543527668.603233,0.020048141479492188,2.625,2.625,2.375,2.625,0.3963003420603223,-1.0
1919,1543527668.623247,0.020013809204101562,2.625,2.625,2.25,2.625,0.12659207612470583,-1.0
1920,1543527668.643343,0.0200960636138916,2.625,2.625,1.25,2.625,1.0002019088856817,-1.0
1921,1543527668.663899,0.020555973052978516,2.625,2.75,1.25,2.625,0.12667975191342515,-1.0
1922,1543527668.683358,0.019459009170532227,2.625,2.625,1.25,2.625,0.12651030142900715,-1.0
1923,1543527668.70341,0.020051956176757812,2.625,2.625,1.25,2.5,0.12659949657351252,-1.0
1924,1543527668.723439,0.020029067993164062,2.625,2.75,0.75,2.5,0.5157772427012883,-1.0
1925,1543527668.78357,0.060131072998046875,2.625,2.625,0.75,2.25,0.28870212459437855,-1.0
1926,1543527668.803621,0.020051002502441406,2.625,2.625,0.625,2.375,0.18236900710451218,-1.0
1927,1543527668.823638,0.020016908645629883,2.5,2.625,0.0,2.25,0.6498274215467662,-1.0
1928,1543527668.843728,0.020090103149414062,2.5,2.625,0.0,2.125,0.12660417687418327,-1.0
1929,1543527668.864284,0.020555973052978516,2.5,2.5,0.0,2.125,0.1266797736930479,-1.0
1930,1543527668.903813,0.039528846740722656,2.5,2.375,0.0,2.0,0.1821331920892582,-1.0
1931,1543527668.923829,0.020016193389892578,2.25,2.375,0.0,2.0,0.2515579289917359,-1.0
1932,1543527668.943881,0.020051956176757812,2.125,2.375,0.0,2.0,0.12659811304080143,-1.0
1933,1543527668.964479,0.02059793472290039,2.125,2.125,0.0,2.0,0.25084770879444307,-1.0
1934,1543527669.004027,0.03954792022705078,2.0,2.0,0.0,1.875,0.2209030102667066,-1.0
1935,1543527669.024037,0.020009994506835938,1.875,2.0,0.0,1.875,0.12809032134245052,-1.0
1936,1543527669.044144,0.020107030868530273,1.875,2.0,0.0,1.75,0.12660688017008997,-1.0
1937,1543527669.064696,0.02055215835571289,1.75,1.875,0.0,1.75,0.17796794473038718,-1.0
1938,1543527669.084155,0.019459009170532227,1.75,1.75,0.0,1.75,0.12651026840948493,-1.0
1939,1543527669.104203,0.020047903060913086,1.75,1.75,0.0,1.625,0.1265988357495988,-1.0
1940,1543527669.124223,0.020020008087158203,1.625,1.625,0.0,1.625,0.17790672135121663,-1.0
1941,1543527669.144263,0.020040035247802734,1.625,1.625,0.0,1.5,0.1265962219571356,-1.0
1942,1543527669.164865,0.020601987838745117,1.5,1.625,0.0,1.5,0.12668763828259752,-1.0
1943,1543527669.184334,0.019469022750854492,1.5,1.375,0.0,1.375,0.2801880198309051,-1.0
1944,1543527669.204389,0.020055055618286133,1.375,1.5,0.0,1.375,0.1779116316893706,-1.0
1945,1543527669.224405,0.020015954971313477,1.375,1.375,0.0,1.25,0.17790626740582874,-1.0
1946,1543527669.244504,0.02009892463684082,1.125,1.25,0.0,1.25,0.2802302154577961,-1.0
1947,1543527669.265062,0.02055811882019043,1.25,1.25,0.0,1.25,0.12668009752413,-1.0
1948,1543527669.285124,0.020061969757080078,1.25,1.125,0.0,1.125,0.17791213785019508,-1.0
1949,1543527669.304567,0.019443035125732422,1.125,1.125,0.0,1.125,0.12650460345370182,-1.0
1950,1543527669.324592,0.020025014877319336,1.125,1.125,0.0,1.0,0.12659518127191144,-1.0
1951,1543527669.344636,0.02004384994506836,1.125,1.0,0.0,1.0,0.12659682569235373,-1.0
1952,1543527669.365231,0.020595073699951172,0.75,1.0,0.0,1.0,0.37556552145841926,-1.0
1953,1543527669.384703,0.01947188377380371,0.875,1.0,0.0,1.0,0.12651251247726733,-1.0
1954,1543527669.404746,0.020043134689331055,0.875,0.75,0.0,0.75,0.3541215237397794,-1.0
1955,1543527669.424763,0.020016908645629883,0.875,0.625,0.0,0.875,0.17790637234099532,-1.0
1956,1543527669.444864,0.020101070404052734,0.625,0.0,0.0,0.875,0.673445662332597,-1.0
1957,1543527669.465413,0.02054905891418457,0.0,0.0,0.0,0.875,0.625337880282303,-1.0
1958,1543527669.484877,0.01946401596069336,0.0,0.0,0.0,0.75,0.12651096883483678,-1.0
1959,1543527669.504921,0.02004384994506836,0.0,0.0,0.0,1.125,0.3755357401474191,-1.0
1960,1543527669.524932,0.020010948181152344,0.0,0.0,0.0,4.375,3.2500616054360623,-1.0
1961,1543527669.544972,0.020040035247802734,0.0,0.0,0.0,10.625,6.250032128226126,-1.0
1962,1543527669.565576,0.02060413360595703,0.0,0.0,0.0,13.875,3.250065360654861,-1.0
1963,1543527669.58504,0.01946401596069336,0.0,0.0,0.0,10.625,3.2500584837484947,-1.0
1964,1543527669.605081,0.02004098892211914,0.0,0.0,0.0,4.375,6.250032157848052,-1.0
1965,1543527669.625122,0.02004098892211914,0.0,0.0,0.0,0.625,3.7500535517825577,-1.0
1966,1543527669.645197,0.020074844360351562,0.0,0.0,0.0,0.0,0.6253223173070693,-1.0
1967,1543527671.749486,2.1042890548706055,0.875,0.875,0.0,1.0,3.3620278555867302,-1.0
1968,1543527671.789492,0.04000592231750488,1.0,0.875,0.0,1.0,2.0684511899398825,-1.0
1969,1543527671.809472,0.019980192184448242,1.0,1.0,0.0,1.0,0.12816098449641178,-1.0
1970,1543527671.849593,0.040120840072631836,1.125,1.125,0.0,1.125,0.22111157252728653,-1.0
1971,1543527671.889472,0.03987908363342285,1.125,1.25,0.0,1.25,0.18121920361158592,-1.0
1972,1543527671.929467,0.03999495506286621,1.25,1.25,0.0,1.25,0.13124256114793267,-1.0
1973,1543527671.97062,0.0411529541015625,1.375,1.375,0.0,1.25,0.18150731829063788,-1.0
1974,1543527672.009562,0.03894209861755371,1.375,1.375,0.0,1.375,0.13094416721148922,-1.0
1975,1543527672.02961,0.020047903060913086,1.5,1.375,0.0,1.375,0.12799964469822697,-1.0
1976,1543527672.049715,0.02010512351989746,1.5,1.5,0.0,1.5,0.17791632658621093,-1.0
1977,1543527672.070254,0.020539045333862305,1.625,1.625,0.0,1.5,0.1779664032096145,-1.0
1978,1543527672.110115,0.03986096382141113,1.625,1.625,0.0,1.625,0.13261686533322725,-1.0
1979,1543527672.129806,0.019690990447998047,1.625,1.75,0.0,1.625,0.12813884239646986,-1.0
1980,1543527672.171021,0.041214942932128906,1.75,1.75,0.0,1.75,0.18278936525804165,-1.0
1981,1543527672.18994,0.018918991088867188,1.875,1.75,0.0,1.75,0.12837459909350324,-1.0
1982,1543527672.23004,0.04010009765625,1.875,1.875,0.0,1.875,0.18250111535949476,-1.0
1983,1543527672.291203,0.06116294860839844,2.0,1.875,0.0,2.0,0.18824067034704803,-1.0
1984,1543527672.310682,0.019479036331176758,2.125,2.0,0.0,2.0,0.1826663116152686,-1.0
1985,1543527672.330633,0.01995086669921875,2.0,2.125,0.0,2.0,0.1778995775878802,-1.0
1986,1543527672.390604,0.05997109413146973,2.125,2.125,0.0,2.125,0.1909139877930758,-1.0
1987,1543527672.410683,0.02007889747619629,2.25,2.125,0.0,2.125,0.13273865103217905,-1.0
1988,1543527672.430611,0.019927978515625,2.25,2.25,0.0,2.125,0.12657862024943972,-1.0
1989,1543527672.471079,0.04046821594238281,2.125,2.25,0.0,2.25,0.18250911718351745,-1.0
1990,1543527672.490611,0.019531965255737305,2.25,2.25,0.0,2.25,0.12823737465951723,-1.0
1991,1543527672.510874,0.020262956619262695,2.375,2.25,0.0,2.25,0.12663380970075752,-1.0
1992,1543527672.530646,0.019772052764892578,2.25,2.375,0.0,2.25,0.17787966454075613,-1.0
1993,1543527672.550691,0.020044803619384766,2.25,2.375,0.0,2.375,0.12659726910628177,-1.0
1994,1543527672.571296,0.020605087280273438,2.375,2.375,0.0,2.375,0.12668813495986253,-1.0
1995,1543527672.611254,0.03995800018310547,2.5,2.375,0.0,2.375,0.13265058242034847,-1.0
1996,1543527672.630853,0.019598960876464844,2.5,2.5,0.0,2.375,0.12815463217896783,-1.0
1997,1543527672.650964,0.020111083984375,2.375,2.5,0.0,2.5,0.17791772809111586,-1.0
1998,1543527672.672066,0.021101951599121094,2.5,2.375,0.0,2.5,0.1780344746949916,-1.0
1999,1543527672.690992,0.018926143646240234,2.625,2.5,0.0,2.5,0.1778002616802516,-1.0
2000,1543527672.711285,0.020292997360229492,2.5,2.625,0.0,2.5,0.17794289542136188,-1.0
2001,1543527672.731059,0.01977396011352539,2.5,2.5,0.0,2.5,0.1265554380429176,-1.0
2002,1543527672.771711,0.04065203666687012,2.625,2.5,0.0,2.5,0.13309200639306581,-1.0
2003,1543527672.791199,0.019487857818603516,2.625,2.5,0.0,2.375,0.12826807501743964,-1.0
2004,1543527672.811278,0.02007913589477539,2.5,2.5,0.0,2.375,0.12660379657831838,-1.0
2005,1543527672.831254,0.019975900650024414,2.375,2.5,0.0,2.375,0.1265861258760035,-1.0
2006,1543527672.851354,0.020099878311157227,2.5,2.5,0.0,2.375,0.12660576795147915,-1.0
2007,1543527672.871895,0.02054119110107422,2.625,2.5,0.0,2.375,0.12667728797550645,-1.0
2008,1543527672.891536,0.01964092254638672,2.5,2.5,0.0,2.25,0.17786673753668425,-1.0
2009,1543527672.911843,0.020307064056396484,2.375,2.5,0.0,2.125,0.17794049734420198,-1.0
2010,1543527672.93154,0.019696950912475586,2.375,2.375,0.0,2.125,0.1265438347502432,-1.0
2011,1543527672.951537,0.01999688148498535,2.5,2.375,0.0,2.0,0.1779043710184572,-1.0
2012,1543527672.972124,0.02058720588684082,2.375,2.375,0.0,1.875,0.17797241788863408,-1.0
2013,1543527673.011893,0.03976893424987793,2.125,2.25,0.0,1.875,0.28297439254173595,-1.0
2014,1543527673.031721,0.019828081130981445,2.125,2.125,0.0,1.875,0.12812412116555644,-1.0
2015,1543527673.072389,0.04066777229309082,2.125,2.0,0.0,1.75,0.1825874049079366,-1.0
2016,1543527673.091858,0.019469022750854492,2.0,2.0,0.0,1.75,0.12827092355256414,-1.0
2017,1543527673.112433,0.02057504653930664,1.875,2.0,0.0,1.75,0.1266868415768396,-1.0
2018,1543527673.131926,0.01949310302734375,1.875,1.875,0.0,1.625,0.1778514876727145,-1.0
2019,1543527673.151981,0.020055055618286133,1.75,1.625,0.0,1.625,0.28022762363223047,-1.0
2020,1543527673.172597,0.020615816116333008,1.625,1.625,0.0,1.625,0.1266898824945332,-1.0
2021,1543527673.192051,0.019454002380371094,1.625,1.5,0.0,1.5,0.1778477101898491,-1.0
2022,1543527673.212478,0.02042698860168457,1.5,1.5,0.0,1.5,0.12666178810328005,-1.0
2023,1543527673.252229,0.03975105285644531,1.375,1.5,0.0,1.5,0.13258418330448785,-1.0
2024,1543527673.272785,0.020555973052978516,1.375,1.375,0.0,1.375,0.17899999753300624,-1.0
2025,1543527673.312468,0.03968310356140137,1.25,1.125,0.0,1.25,0.3093389659091644,-1.0
2026,1543527673.332306,0.01983785629272461,1.25,1.25,0.0,1.125,0.17898987228736077,-1.0
2027,1543527673.352364,0.020058155059814453,1.125,1.25,0.0,1.125,0.12659928165653367,-1.0
2028,1543527673.372964,0.020599842071533203,1.125,1.125,0.0,1.0,0.17797372535908432,-1.0
2029,1543527673.412501,0.03953719139099121,1.0,1.125,0.0,1.0,0.13246438276885997,-1.0
2030,1543527673.432513,0.02001190185546875,1.0,0.75,0.0,1.0,0.37604083973329133,-1.0
2031,1543527673.452595,0.02008199691772461,1.0,0.875,0.0,0.75,0.28022899834514137,-1.0
2032,1543527673.473154,0.020559072494506836,0.875,0.875,0.0,0.625,0.1779688260986748,-1.0
2033,1543527673.492623,0.019469022750854492,0.625,0.875,0.0,0.0,0.6734279702056613,-1.0
2034,1543527673.513049,0.020425796508789062,0.0,0.75,0.0,0.0,0.6377053618866964,-1.0
2035,1543527673.532704,0.019655227661132812,0.0,0.0,0.0,0.0,0.7502579034910328,-1.0
2036,1543527677.58153,4.048825979232788,0.0,0.0,0.0,0.875,5.7786532821610646,-1.0
2037,1543527677.600413,0.01888298988342285,0.625,0.0,0.0,0.875,4.078164055639871,-1.0
2038,1543527677.620221,0.019807815551757812,0.625,0.875,0.0,0.875,0.8752246596499949,-1.0
2039,1543527677.640228,0.02000713348388672,0.625,0.875,0.0,1.0,0.1265911731436285,-1.0
2040,1543527677.660545,0.02031707763671875,0.875,1.0,0.0,1.0,0.2802461056091134,-1.0
2041,1543527677.700415,0.03986978530883789,1.0,1.0,0.0,1.0,0.13265333828398052,-1.0
2042,1543527677.720469,0.020054101943969727,1.0,1.125,0.0,1.0,0.12813987791470632,-1.0
2043,1543527677.740459,0.019989967346191406,1.0,1.125,0.0,1.125,0.12658832058191005,-1.0
2044,1543527677.760551,0.020092010498046875,1.0,1.25,0.0,1.125,0.12660449951979774,-1.0
2045,1543527677.781689,0.02113795280456543,1.0,1.25,0.0,1.25,0.1267789692499375,-1.0
2046,1543527677.800597,0.018908023834228516,1.125,1.25,0.0,1.25,0.12644163059897837,-1.0
2047,1543527677.82065,0.02005314826965332,1.125,1.375,0.0,1.25,0.12660347572439434,-1.0
2048,1543527677.840673,0.020022869110107422,1.25,1.375,0.0,1.25,0.1265935077491259,-1.0
2049,1543527677.860777,0.020103931427001953,1.25,1.5,0.0,1.375,0.17791620114514814,-1.0
2050,1543527677.881882,0.021105051040649414,1.375,1.5,0.0,1.375,0.12677312577951705,-1.0
2051,1543527677.900836,0.018954038619995117,1.375,1.5,0.0,1.5,0.1264471527336305,-1.0
2052,1543527677.940867,0.04003095626831055,1.375,1.625,0.0,1.5,0.1329349988427023,-1.0
2053,1543527677.960918,0.020051002502441406,1.375,1.75,0.0,1.625,0.17902860456876488,-1.0
2054,1543527678.000567,0.039649009704589844,1.5,1.75,0.0,1.75,0.18222548081113718,-1.0
2055,1543527678.020568,0.020000934600830078,1.625,1.75,0.0,1.75,0.12810575412599415,-1.0
2056,1543527678.060561,0.0399930477142334,1.625,1.875,0.0,1.75,0.13275589799407053,-1.0
2057,1543527678.080889,0.020328044891357422,1.625,2.0,0.0,1.875,0.17902497519935245,-1.0
2058,1543527678.100373,0.01948404312133789,1.75,2.0,0.0,2.0,0.17784920656371214,-1.0
2059,1543527678.140435,0.04006195068359375,1.875,2.0,0.0,2.0,0.13286613628842922,-1.0
2060,1543527678.160489,0.020054101943969727,1.875,2.125,0.0,2.0,0.1281697351794362,-1.0
2061,1543527678.181383,0.02089381217956543,1.875,2.25,0.0,2.25,0.2802895939928465,-1.0
2062,1543527678.200583,0.01920008659362793,1.875,2.25,0.0,2.5,0.25074192316316646,-1.0
2063,1543527678.220666,0.020082950592041016,1.875,2.25,0.0,2.625,0.12660609919479415,-1.0
2064,1543527678.240687,0.02002096176147461,2.0,2.25,0.0,2.75,0.17790683728420767,-1.0
2065,1543527678.260779,0.020092010498046875,2.25,2.375,1.25,3.0,1.3051929719140294,-1.0
2066,1543527678.281331,0.02055215835571289,2.25,2.5,3.25,3.125,2.007902538209743,-1.0
2067,1543527678.301423,0.020092010498046875,2.5,2.625,3.375,3.375,0.39579527614905224,-1.0
2068,1543527678.320884,0.01946091651916504,2.625,2.75,3.5,3.625,0.3312916019934343,-1.0
2069,1543527678.340912,0.020028114318847656,2.75,2.875,3.75,3.75,0.33132528891787416,-1.0
2070,1543527678.360949,0.020036935806274414,2.875,3.25,3.75,3.75,0.3957922167935133,-1.0
2071,1543527678.381553,0.02060389518737793,3.0,3.375,3.75,3.875,0.21748526832829915,-1.0
2072,1543527678.401041,0.019488096237182617,3.25,3.5,3.875,4.0,0.3312944776211142,-1.0
2073,1543527678.421092,0.020051002502441406,3.5,3.75,3.875,3.875,0.3755360962208778,-1.0
2074,1543527678.441108,0.020015954971313477,3.625,3.875,3.875,4.0,0.21742962006530547,-1.0
2075,1543527678.461195,0.020087003707885742,3.75,3.875,3.875,4.0,0.12660368385589568,-1.0
