RowId , Time  , TimeInterval  , FEF1:69  , FEF1:70  , FEF1:1633  , FEF1:3807  , FEF1:84  , FEF1:595  , FEF1:596  , FEF1:597  , FEF1:598  , FEF1:599  , FEF1:600  , FEF1:601  , FEF1:602  , FEF1:86  , FEF1:976  , FEF1:527  , FEF1:968  , FEF1:967  , FEF1:966  , FEF1:1237  , Difference  , Label 
662,1543527715.731052,0.09999489784240723,3.0,3.0,0.0,3.0,11.3359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.126941796154541,-1.0
663,1543527715.832993,0.10194110870361328,3.0,3.0,0.0,3.0,11.2812,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1157059522256233,-1.0
664,1543527715.931049,0.09805607795715332,3.0,3.0,0.0,3.0,11.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.135682636649795,-1.0
665,1543527716.031072,0.10002279281616211,3.0,3.0,0.0,3.0,11.0859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14258677024914138,-1.0
666,1543527716.131071,0.09999918937683105,3.0,3.0,0.0,3.0,11.0938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10031075930898768,-1.0
667,1543527716.23108,0.10000896453857422,3.0,3.0,0.0,3.0,11.1016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10031267658492408,-1.0
668,1543527716.333011,0.10193085670471191,3.0,3.0,0.0,3.0,11.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10459996758151888,-1.0
669,1543527716.431086,0.09807515144348145,3.0,3.0,0.0,3.0,11.1016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10090174326404537,-1.0
670,1543527716.53108,0.09999394416809082,3.0,3.0,0.0,3.0,11.1406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.107347429572446,-1.0
671,1543527716.631054,0.09997391700744629,3.0,3.0,0.0,3.0,11.1484,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10027773672604974,-1.0
672,1543527716.832996,0.20194196701049805,3.0,3.0,0.0,3.0,11.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.22957972746192967,-1.0
673,1543527716.931057,0.09806108474731445,3.0,3.0,0.0,3.0,11.1797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1430666070108514,-1.0
674,1543527717.031487,0.10043001174926758,3.0,3.0,0.0,3.0,11.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10076030505659757,-1.0
675,1543527717.130539,0.09905195236206055,3.0,3.0,0.0,3.0,11.2266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10649881837095912,-1.0
676,1543527717.230539,0.10000014305114746,3.0,3.0,0.0,3.0,11.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10737661605690871,-1.0
677,1543527717.331477,0.1009378433227539,3.0,3.0,0.0,3.0,11.2188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10568357250040415,-1.0
678,1543527717.430529,0.09905219078063965,3.0,3.0,0.0,3.0,11.2578,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10647014691430548,-1.0
679,1543527717.531478,0.10094881057739258,3.0,3.0,0.0,3.0,11.2031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1148318314912889,-1.0
680,1543527717.630524,0.09904599189758301,3.0,3.0,0.0,3.0,11.1719,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10386129803687323,-1.0
681,1543527717.730532,0.10000801086425781,3.0,3.0,0.0,3.0,11.1172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1139939371963167,-1.0
682,1543527717.832466,0.10193395614624023,3.0,3.0,0.0,3.0,11.0703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11222232701585232,-1.0
683,1543527717.930526,0.09806013107299805,3.0,3.0,0.0,3.0,10.9844,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13042087956593232,-1.0
684,1543527718.030677,0.10015106201171875,3.0,3.0,0.0,3.0,10.9531,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1049490219786051,-1.0
685,1543527718.130667,0.0999898910522461,3.0,3.0,0.0,3.0,10.9141,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10732662432368865,-1.0
686,1543527718.230669,0.10000205039978027,3.0,3.0,0.0,3.0,10.9297,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1012115123491886,-1.0
687,1543527718.331608,0.10093903541564941,3.0,3.0,0.0,3.0,10.9531,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10362010814297402,-1.0
688,1543527718.430663,0.09905505180358887,3.0,3.0,0.0,3.0,10.9609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.09937953854824548,-1.0
689,1543527718.530662,0.09999895095825195,3.0,3.0,0.0,3.0,10.9922,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.10478726610788663,-1.0
690,1543527718.630664,0.10000205039978027,3.0,3.0,0.0,3.0,10.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11398464850043087,-1.0
691,1543527718.730654,0.0999898910522461,3.0,3.0,0.0,3.0,10.7812,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.18554694408825423,-1.0
692,1543527718.831592,0.10093808174133301,3.0,3.0,0.0,3.0,10.5703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.23381232946789424,-1.0
693,1543527718.930653,0.0990610122680664,3.0,3.0,0.0,3.0,10.3906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.20520403880377602,-1.0
694,1543527719.03107,0.10041689872741699,3.0,3.0,0.0,3.0,10.3047,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.13215219248322274,-1.0
695,1543527719.13,0.09893012046813965,3.0,3.0,0.0,3.0,10.2031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.14181656900881903,-1.0
696,1543527719.229992,0.0999917984008789,3.0,3.0,0.0,3.0,10.0703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1662387647556212,-1.0
697,1543527719.330938,0.10094618797302246,3.0,3.0,0.0,3.0,9.8281,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.26239642475792313,-1.0
698,1543527719.429986,0.09904789924621582,3.0,3.0,0.0,3.0,9.5703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.27617916258323805,-1.0
699,1543527719.529989,0.10000300407409668,3.0,3.0,0.0,3.0,9.2734,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.31329079630444856,-1.0
700,1543527719.629994,0.10000491142272949,3.0,3.0,0.0,3.0,8.9766,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.31319518245385985,-1.0
701,1543527719.73093,0.1009361743927002,3.0,3.0,0.0,3.0,8.6641,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.32839797281918903,-1.0
702,1543527719.831926,0.10099601745605469,3.0,3.0,0.0,3.0,8.3516,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3284150561761381,-1.0
703,1543527719.929984,0.09805798530578613,3.0,3.0,0.0,3.0,8.0469,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.32010324977285837,-1.0
704,1543527720.029483,0.09949898719787598,3.0,3.0,0.0,3.0,7.7109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3504256339651209,-1.0
705,1543527720.13043,0.10094690322875977,3.0,3.0,0.0,3.0,7.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2914445637377868,-1.0
706,1543527720.229482,0.09905195236206055,3.0,3.0,0.0,3.0,7.1406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3129927956128113,-1.0
707,1543527720.330426,0.10094404220581055,3.0,3.0,0.0,3.0,6.8516,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3061278812209452,-1.0
708,1543527720.429482,0.09905600547790527,3.0,3.0,0.0,3.0,6.5547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0478383782358445,-1.0
709,1543527720.530421,0.10093903541564941,3.0,3.0,0.0,3.0,6.2578,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3135950329204668,-1.0
710,1543527720.629482,0.0990610122680664,3.0,3.0,0.0,3.0,5.9531,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3204039655224582,-1.0
711,1543527720.729472,0.0999898910522461,3.0,3.0,0.0,3.0,5.6406,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3281083527257966,-1.0
712,1543527720.83142,0.10194802284240723,3.0,3.0,0.0,3.0,5.3047,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3510356728903537,-1.0
713,1543527720.930422,0.09900212287902832,3.0,3.0,0.0,3.0,4.9531,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3652843531567548,-1.0
714,1543527721.029488,0.09906601905822754,3.0,3.0,0.0,3.0,4.5781,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3878647705254588,-1.0
715,1543527721.129483,0.09999489784240723,3.0,3.0,0.0,3.0,4.2344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.35795185767126453,-1.0
716,1543527721.230426,0.10094308853149414,3.0,3.0,0.0,3.0,3.8828,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3658045464286357,-1.0
717,1543527721.330428,0.10000181198120117,3.0,3.0,0.0,3.0,3.5391,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.35795382160422273,-1.0
718,1543527721.429478,0.09905004501342773,3.0,3.0,0.0,3.0,3.0156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5327889519101563,-1.0
719,1543527721.529473,0.09999513626098633,3.0,3.0,0.0,3.0,2.2891,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.7333499645280688,-1.0
720,1543527721.629475,0.10000205039978027,3.0,3.0,0.0,3.0,1.7969,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5022561598745858,-1.0
721,1543527721.730411,0.1009359359741211,3.0,3.0,0.0,3.0,1.4297,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.38082118548373567,-1.0
722,1543527721.832424,0.10201287269592285,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.747698451103158,-1.0
723,1543527723.530426,1.6980020999908447,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.5358219072353565,-1.0
724,1543527724.330434,0.8000080585479736,3.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.5640991631634482,-1.0
725,1543527724.529497,0.19906282424926758,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.1835375712770684,-1.0
726,1543527815.928905,91.39940810203552,3.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,129.12147296321348,-1.0
727,1543527817.128383,1.1994779109954834,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,90.21344774326865,-1.0
728,1543527817.928942,0.8005590438842773,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.3416523563435485,-1.0
729,1543527819.928964,2.0000219345092773,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.537478859912869,-1.0
730,1543527822.228119,2.2991549968719482,3.0,3.0,0.0,3.0,3.9688,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,4.703931093100718,-1.0
731,1543527822.328116,0.09999704360961914,3.0,3.0,0.0,3.0,4.5781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.284193862641177,-1.0
732,1543527822.428114,0.09999799728393555,3.0,3.0,0.0,3.0,5.2031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6329491286523014,-1.0
733,1543527822.528138,0.10002398490905762,3.0,3.0,0.0,3.0,5.7969,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6021654575218043,-1.0
734,1543527822.628109,0.09997105598449707,3.0,3.0,0.0,3.0,6.4219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6329448750374131,-1.0
735,1543527822.728104,0.09999513626098633,3.0,3.0,0.0,3.0,7.0703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6560652314028785,-1.0
736,1543527822.829044,0.10093998908996582,3.0,3.0,0.0,3.0,7.7031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6408007600996986,-1.0
737,1543527822.929048,0.10000395774841309,3.0,3.0,0.0,3.0,8.3906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6947358618352859,-1.0
738,1543527823.02771,0.09866189956665039,3.0,3.0,0.0,3.0,8.9922,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6096380332182897,-1.0
739,1543527823.127577,0.09986710548400879,3.0,3.0,0.0,3.0,9.6719,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.6869985307692135,-1.0
740,1543527823.227568,0.0999908447265625,3.0,3.0,0.0,3.0,10.2344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.5713181550944549,-1.0
741,1543527823.327566,0.09999799728393555,3.0,3.0,0.0,3.0,10.6406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.4183276700290763,-1.0
742,1543527823.42851,0.10094404220581055,3.0,3.0,0.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3733081229465055,-1.0
743,1543527823.527564,0.09905409812927246,3.0,3.0,0.0,3.0,11.2578,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2761813285593647,-1.0
744,1543527823.627566,0.10000205039978027,3.0,3.0,0.0,3.0,11.4297,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.19887412777349303,-1.0
745,1543527823.727556,0.0999898910522461,3.0,3.0,0.0,3.0,11.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2194084512057127,-1.0
746,1543527823.828497,0.10094094276428223,3.0,3.0,0.0,3.0,11.8125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2129465388906358,-1.0
747,1543527823.9285,0.10000300407409668,3.0,3.0,0.0,3.0,12.0078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.21941643182047735,-1.0
748,1543527824.029504,0.10100412368774414,3.0,3.0,0.0,3.0,12.1641,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.18609816023381293,-1.0
749,1543527824.127626,0.09812188148498535,3.0,3.0,0.0,3.0,12.3047,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17147761062677874,-1.0
750,1543527824.227567,0.09994101524353027,3.0,3.0,0.0,3.0,12.5078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0253005051083992,-1.0
751,1543527824.327553,0.09998607635498047,3.0,3.0,0.0,3.0,12.6562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17894070944133397,-1.0
752,1543527824.428492,0.10093903541564941,3.0,3.0,0.0,3.0,12.8359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2061108609501527,-1.0
753,1543527824.527559,0.09906697273254395,3.0,3.0,0.0,3.0,12.8984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11714956126712589,-1.0
754,1543527824.627552,0.09999299049377441,3.0,3.0,0.0,3.0,13.0703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.19886946889048063,-1.0
755,1543527824.727549,0.09999704360961914,3.0,3.0,0.0,3.0,13.2188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17902977056090955,-1.0
756,1543527824.828486,0.1009368896484375,3.0,3.0,0.0,3.0,13.5312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.32830305969100815,-1.0
757,1543527824.928481,0.09999513626098633,3.0,3.0,0.0,3.0,13.7891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2766086118964767,-1.0
758,1543527825.027546,0.09906482696533203,3.0,3.0,0.0,3.0,14.0391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2689139368219073,-1.0
759,1543527825.12849,0.10094404220581055,3.0,3.0,0.0,3.0,14.2891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.26961682274436904,-1.0
760,1543527825.227543,0.09905314445495605,3.0,3.0,0.0,3.0,14.5234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2543847301249017,-1.0
761,1543527825.327539,0.09999585151672363,3.0,3.0,0.0,3.0,14.7891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2838953134822031,-1.0
762,1543527825.427688,0.10014891624450684,3.0,3.0,0.0,3.0,15.0781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.30586079979912423,-1.0
763,1543527825.527539,0.09985113143920898,3.0,3.0,0.0,3.0,15.3594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.29849627656887345,-1.0
764,1543527825.627544,0.10000491142272949,3.0,3.0,0.0,3.0,15.6875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.3430023556142884,-1.0
765,1543527825.727547,0.10000300407409668,3.0,3.0,0.0,3.0,15.9375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2692593560630378,-1.0
766,1543527825.828466,0.10091900825500488,3.0,3.0,0.0,3.0,16.1484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.23380396765417105,-1.0
767,1543527825.928477,0.10001111030578613,3.0,3.0,0.0,3.0,16.3594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0269002125149664,-1.0
768,1543527826.027613,0.0991358757019043,3.0,3.0,0.0,3.0,16.5938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.25450353216958627,-1.0
769,1543527826.127615,0.10000205039978027,3.0,3.0,0.0,3.0,16.8438,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2692603950505299,-1.0
770,1543527826.228546,0.10093092918395996,3.0,3.0,0.0,3.0,17.1016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2768551160476054,-1.0
771,1543527826.327617,0.09907102584838867,3.0,3.0,0.0,3.0,17.3281,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.24722616650158377,-1.0
772,1543527826.42855,0.10093307495117188,3.0,3.0,0.0,3.0,17.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.25521424890856004,-1.0
773,1543527826.5276,0.09905004501342773,3.0,3.0,0.0,3.0,17.8438,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.29823505363875225,-1.0
774,1543527826.627683,0.1000828742980957,3.0,3.0,0.0,3.0,18.1172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.291144652130344,-1.0
775,1543527826.727666,0.09998297691345215,3.0,3.0,0.0,3.0,18.1797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11791037126548014,-1.0
776,1543527826.828532,0.10086607933044434,3.0,3.0,0.0,3.0,17.7656,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.42620834791141227,-1.0
777,1543527826.928538,0.100006103515625,3.0,3.0,0.0,3.0,17.5547,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2334111614700108,-1.0
778,1543527827.028013,0.09947490692138672,3.0,3.0,0.0,3.0,17.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.11352369478148747,-1.0
779,1543527827.127573,0.09956002235412598,3.0,3.0,0.0,3.0,17.3828,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.15377920956940522,-1.0
780,1543527827.227567,0.09999394416809082,3.0,3.0,0.0,3.0,17.1953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2124975933003287,-1.0
781,1543527827.32757,0.10000300407409668,3.0,3.0,0.0,3.0,17.0156,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2056518682286301,-1.0
