RowId , Time  , TimeInterval  , FCFD:5262  , FCFD:5263  , FCFD:5313  , FCFD:5314  , Difference  , Label 
585,1543527690.352663,0.09999394416809082,-1.0,-1.0,58.418,-1.0,1.924400177887391,-1.0
586,1543527690.552656,0.19999289512634277,-1.0,-1.0,59.5586,-1.0,1.1623103321805952,-1.0
587,1543527690.652654,0.09999799728393555,-1.0,-1.0,60.8164,-1.0,1.265724859144087,-1.0
588,1543527690.752648,0.09999418258666992,-1.0,-1.0,63.5977,-1.0,2.783096930860608,-1.0
589,1543527690.852649,0.10000085830688477,-1.0,-1.0,73.0391,-1.0,9.441929576718241,-1.0
590,1543527690.952638,0.09998893737792969,-1.0,-1.0,83.2383,-1.0,10.199690114299546,-1.0
591,1543527691.052583,0.099945068359375,-1.0,-1.0,84.668,-1.0,1.4331891391626865,-1.0
592,1543527691.152574,0.0999910831451416,-1.0,-1.0,84.4297,-1.0,0.2584281502195604,-1.0
593,1543527691.254017,0.10144305229187012,-1.0,-1.0,83.7266,-1.0,0.7103818769314734,-1.0
594,1543527691.352567,0.09854984283447266,-1.0,-1.0,82.6797,-1.0,1.0515322402017355,-1.0
595,1543527691.452567,0.10000014305114746,-1.0,-1.0,81.7266,-1.0,0.9583327929174464,-1.0
596,1543527691.552555,0.09998798370361328,-1.0,-1.0,87.1094,-1.0,5.383728581293158,-1.0
597,1543527691.652557,0.10000181198120117,-1.0,-1.0,94.0977,-1.0,6.989015470907964,-1.0
598,1543527691.752559,0.10000205039978027,-1.0,-1.0,102.4375,-1.0,8.340399537796985,-1.0
599,1543527691.854013,0.10145401954650879,-1.0,-1.0,111.5781,-1.0,9.141163130931242,-1.0
600,1543527691.952546,0.09853291511535645,-1.0,-1.0,117.0469,-1.0,5.469688355675494,-1.0
601,1543527692.052575,0.10002923011779785,-1.0,-1.0,120.1172,-1.0,3.071929389786908,-1.0
602,1543527692.154031,0.1014559268951416,-1.0,-1.0,123.1992,-1.0,3.0836697846179795,-1.0
603,1543527692.252567,0.09853601455688477,-1.0,-1.0,125.4297,-1.0,2.232677343919802,-1.0
604,1543527692.352569,0.10000205039978027,-1.0,-1.0,129.4883,-1.0,4.059832080190676,-1.0
605,1543527692.452556,0.09998679161071777,-1.0,-1.0,133.3398,-1.0,3.852797634022495,-1.0
606,1543527692.552548,0.09999203681945801,-1.0,-1.0,137.668,-1.0,4.329354876590148,-1.0
607,1543527692.652552,0.10000395774841309,-1.0,-1.0,142.1875,-1.0,4.5206062692638245,-1.0
608,1543527692.752538,0.09998607635498047,-1.0,-1.0,144.7578,-1.0,2.5722440214304365,-1.0
609,1543527692.852539,0.10000109672546387,-1.0,-1.0,146.2266,-1.0,1.4722002783493386,-1.0
610,1543527692.954015,0.10147595405578613,-1.0,-1.0,148.2266,-1.0,2.0025732307348156,-1.0
611,1543527693.052551,0.09853601455688477,-1.0,-1.0,147.4297,-1.0,0.8029742208869485,-1.0
612,1543527693.152547,0.09999585151672363,-1.0,-1.0,145.0586,-1.0,2.373208063243598,-1.0
613,1543527693.252549,0.10000205039978027,-1.0,-1.0,143.8867,-1.0,1.1761590114107183,-1.0
614,1543527693.352531,0.09998202323913574,-1.0,-1.0,152.4688,-1.0,8.582682378800467,-1.0
615,1543527693.452533,0.10000205039978027,-1.0,-1.0,168.8477,-1.0,16.379205280491657,-1.0
616,1543527693.552529,0.09999608993530273,-1.0,-1.0,181.9883,-1.0,13.140980464867834,-1.0
617,1543527693.652528,0.09999895095825195,-1.0,-1.0,192.6172,-1.0,10.629370395286857,-1.0
618,1543527693.752522,0.09999394416809082,-1.0,-1.0,203.5,-1.0,10.88325937524671,-1.0
619,1543527693.852521,0.09999895095825195,-1.0,-1.0,202.2773,-1.0,1.2267824094833715,-1.0
620,1543527693.952514,0.09999299049377441,-1.0,-1.0,202.0898,-1.0,0.2124967015824368,-1.0
621,1543527694.053311,0.10079717636108398,-1.0,-1.0,202.0469,-1.0,0.10954965758630608,-1.0
622,1543527694.15399,0.10067892074584961,-1.0,-1.0,201.6289,-1.0,0.42995378712943666,-1.0
623,1543527694.252493,0.09850287437438965,-1.0,-1.0,201.457,-1.0,0.1981342005758354,-1.0
624,1543527694.352496,0.10000300407409668,-1.0,-1.0,201.9688,-1.0,0.521480671945714,-1.0
625,1543527694.452491,0.09999513626098633,-1.0,-1.0,200.8398,-1.0,1.1334196166194297,-1.0
626,1543527694.55248,0.09998893737792969,-1.0,-1.0,183.6172,-1.0,17.222890249538153,-1.0
627,1543527694.652478,0.09999799728393555,-1.0,-1.0,145.6094,-1.0,38.007931546448866,-1.0
628,1543527694.752479,0.10000109672546387,-1.0,-1.0,125.2578,-1.0,20.351845684835453,-1.0
629,1543527694.852473,0.09999394416809082,-1.0,-1.0,100.0,-1.0,25.257997933900494,-1.0
630,1543527695.653022,0.8005490303039551,-1.0,-1.0,88.6992,-1.0,11.350759305818766,-1.0
631,1543527695.752464,0.0994420051574707,-1.0,-1.0,75.8984,-1.0,12.820371305586267,-1.0
632,1543527695.852473,0.10000896453857422,-1.0,-1.0,70.5,-1.0,5.399326316720537,-1.0
633,1543527695.952463,0.0999898910522461,-1.0,-1.0,70.0,-1.0,0.5098999692846019,-1.0
634,1543527696.352487,0.4000241756439209,-1.0,-1.0,70.7695,-1.0,0.917698296298967,-1.0
635,1543527696.452481,0.09999394416809082,-1.0,-1.0,74.1094,-1.0,3.354839629351861,-1.0
636,1543527696.552475,0.09999394416809082,-1.0,-1.0,81.0,-1.0,6.891325500139315,-1.0
637,1543527696.652475,0.10000014305114746,-1.0,-1.0,85.3086,-1.0,4.309760316844622,-1.0
638,1543527696.75246,0.09998488426208496,-1.0,-1.0,85.3164,-1.0,0.10028866991706101,-1.0
639,1543527696.854006,0.10154604911804199,-1.0,-1.0,87.7891,-1.0,2.474784703227173,-1.0
640,1543527696.952459,0.09845304489135742,-1.0,-1.0,96.5781,-1.0,8.78955195494762,-1.0
641,1543527697.052479,0.10001993179321289,-1.0,-1.0,110.6484,-1.0,14.070655582874956,-1.0
642,1543527697.15307,0.10059094429016113,-1.0,-1.0,125.8164,-1.0,15.168333555935822,-1.0
643,1543527697.25307,0.10000014305114746,-1.0,-1.0,134.3398,-1.0,8.523986622329735,-1.0
644,1543527697.354017,0.10094690322875977,-1.0,-1.0,140.4492,-1.0,6.1102339999075514,-1.0
645,1543527697.452462,0.09844493865966797,-1.0,-1.0,143.668,-1.0,3.220306057779992,-1.0
646,1543527697.552454,0.09999203681945801,-1.0,-1.0,147.8594,-1.0,4.192592844641597,-1.0
647,1543527697.652466,0.10001206398010254,-1.0,-1.0,151.0273,-1.0,3.1694783203774506,-1.0
648,1543527697.752457,0.0999908447265625,-1.0,-1.0,153.0586,-1.0,2.033759538263915,-1.0
649,1543527697.85245,0.09999299049377441,-1.0,-1.0,155.3164,-1.0,2.260013149995455,-1.0
650,1543527697.952442,0.09999203681945801,-1.0,-1.0,157.4766,-1.0,2.1625129935859873,-1.0
651,1543527698.052459,0.10001707077026367,-1.0,-1.0,161.1367,-1.0,3.661466294406131,-1.0
652,1543527698.152452,0.09999299049377441,-1.0,-1.0,165.4375,-1.0,4.301962254451778,-1.0
653,1543527698.252457,0.10000491142272949,-1.0,-1.0,162.5586,-1.0,2.880636421426818,-1.0
654,1543527698.35244,0.09998321533203125,-1.0,-1.0,157.457,-1.0,5.1025796616828085,-1.0
655,1543527698.452447,0.1000068187713623,-1.0,-1.0,165.4492,-1.0,7.99282567083493,-1.0
656,1543527698.55244,0.09999299049377441,-1.0,-1.0,183.7266,-1.0,18.277673521494442,-1.0
657,1543527698.652434,0.09999418258666992,-1.0,-1.0,203.8867,-1.0,20.16034798426239,-1.0
658,1543527698.752425,0.0999908447265625,-1.0,-1.0,217.5391,-1.0,13.652766164006483,-1.0
659,1543527698.852429,0.10000395774841309,-1.0,-1.0,215.6484,-1.0,1.8933428854112049,-1.0
660,1543527698.952424,0.09999513626098633,-1.0,-1.0,215.4297,-1.0,0.24047602240904883,-1.0
661,1543527699.052753,0.10032892227172852,-1.0,-1.0,215.0469,-1.0,0.39572950870172663,-1.0
662,1543527699.153331,0.10057806968688965,-1.0,-1.0,213.5781,-1.0,1.4722396035212266,-1.0
663,1543527699.252747,0.09941601753234863,-1.0,-1.0,211.2773,-1.0,2.302947141144852,-1.0
664,1543527699.352736,0.09998893737792969,-1.0,-1.0,208.918,-1.0,2.3614179227394443,-1.0
665,1543527699.452731,0.09999489784240723,-1.0,-1.0,206.4297,-1.0,2.490308388459166,-1.0
666,1543527699.552724,0.09999299049377441,-1.0,-1.0,204.5781,-1.0,1.8542980230134236,-1.0
667,1543527699.65273,0.100006103515625,-1.0,-1.0,200.5,-1.0,4.0793260265529625,-1.0
668,1543527699.752716,0.09998607635498047,-1.0,-1.0,197.6172,-1.0,2.8845334208266626,-1.0
669,1543527699.852721,0.10000491142272949,-1.0,-1.0,193.0391,-1.0,4.579192133189378,-1.0
670,1543527699.952714,0.09999299049377441,-1.0,-1.0,188.9297,-1.0,4.110616372065136,-1.0
671,1543527700.052431,0.0997171401977539,-1.0,-1.0,176.6094,-1.0,12.320703538115941,-1.0
672,1543527700.152427,0.09999585151672363,-1.0,-1.0,150.0,-1.0,26.609587888729134,-1.0
673,1543527700.252425,0.09999799728393555,-1.0,-1.0,150.1992,-1.0,0.22289064463408623,-1.0
674,1543527700.35242,0.09999513626098633,-1.0,-1.0,150.0,-1.0,0.22288936108310528,-1.0
675,1543527700.452419,0.09999895095825195,-1.0,-1.0,148.0391,-1.0,1.963448140442558,-1.0
676,1543527700.552413,0.09999394416809082,-1.0,-1.0,144.25,-1.0,3.79041918511598,-1.0
677,1543527700.653015,0.1006019115447998,-1.0,-1.0,140.2773,-1.0,3.9739736290306236,-1.0
678,1543527700.752398,0.09938311576843262,-1.0,-1.0,117.4688,-1.0,22.80871655177386,-1.0
679,1543527700.852405,0.1000070571899414,-1.0,-1.0,100.0,-1.0,17.46908627378063,-1.0
680,1543527701.252997,0.4005918502807617,-1.0,-1.0,91.7891,-1.0,8.22615972725723,-1.0
681,1543527701.352369,0.09937214851379395,-1.0,-1.0,125.418,-1.0,33.6303958249473,-1.0
682,1543527701.45237,0.10000085830688477,-1.0,-1.0,143.2578,-1.0,17.840080285888234,-1.0
683,1543527701.552363,0.09999299049377441,-1.0,-1.0,140.0195,-1.0,3.2398434357557857,-1.0
684,1543527701.652364,0.10000109672546387,-1.0,-1.0,160.1797,-1.0,20.160448017328687,-1.0
685,1543527701.752357,0.09999299049377441,-1.0,-1.0,159.9688,-1.0,0.23340395929290278,-1.0
686,1543527701.852978,0.10062098503112793,-1.0,-1.0,120.4062,-1.0,39.56272796126431,-1.0
687,1543527701.952342,0.09936404228210449,-1.0,-1.0,140.457,-1.0,20.051046242847367,-1.0
688,1543527702.052386,0.10004401206970215,-1.0,-1.0,144.2773,-1.0,3.8216097860338825,-1.0
689,1543527702.153067,0.10068106651306152,-1.0,-1.0,162.6562,-1.0,18.379175778390966,-1.0
690,1543527702.253021,0.09995388984680176,-1.0,-1.0,172.8594,-1.0,10.20368960469109,-1.0
691,1543527702.352376,0.09935498237609863,-1.0,-1.0,180.4883,-1.0,7.629546970902883,-1.0
692,1543527702.452373,0.09999704360961914,-1.0,-1.0,186.6172,-1.0,6.129715738186652,-1.0
693,1543527702.552364,0.0999910831451416,-1.0,-1.0,188.4492,-1.0,1.834726741709523,-1.0
694,1543527702.653297,0.10093283653259277,-1.0,-1.0,187.6094,-1.0,0.8458441726405357,-1.0
695,1543527702.752351,0.09905409812927246,-1.0,-1.0,189.7266,-1.0,2.119516710010605,-1.0
696,1543527702.852358,0.1000070571899414,-1.0,-1.0,184.4688,-1.0,5.258751102649639,-1.0
697,1543527702.952348,0.0999898910522461,-1.0,-1.0,189.668,-1.0,5.200161403130437,-1.0
698,1543527703.052378,0.10002994537353516,-1.0,-1.0,191.3086,-1.0,1.6436466626303239,-1.0
699,1543527703.15237,0.09999203681945801,-1.0,-1.0,200.0391,-1.0,8.731072594983045,-1.0
700,1543527703.252363,0.09999299049377441,-1.0,-1.0,205.3164,-1.0,5.2782472363606425,-1.0
701,1543527703.352378,0.10001492500305176,-1.0,-1.0,199.8594,-1.0,5.457916450964087,-1.0
702,1543527703.452354,0.0999760627746582,-1.0,-1.0,198.3789,-1.0,1.4838717817379687,-1.0
703,1543527703.553016,0.1006619930267334,-1.0,-1.0,198.0391,-1.0,0.35439716045761804,-1.0
704,1543527703.653012,0.09999608993530273,-1.0,-1.0,201.0469,-1.0,3.009461829202905,-1.0
705,1543527703.752345,0.09933304786682129,-1.0,-1.0,199.7891,-1.0,1.2617164237748928,-1.0
706,1543527703.852365,0.10001993179321289,-1.0,-1.0,198.4492,-1.0,1.343628099053249,-1.0
707,1543527703.952571,0.10020589828491211,-1.0,-1.0,198.4688,-1.0,0.10210492953144851,-1.0
708,1543527704.053031,0.10046005249023438,-1.0,-1.0,195.5,-1.0,2.970499238636601,-1.0
709,1543527704.15332,0.10028910636901855,-1.0,-1.0,189.918,-1.0,5.582900852968715,-1.0
710,1543527704.25277,0.09944987297058105,-1.0,-1.0,178.207,-1.0,11.711422286876468,-1.0
711,1543527704.352339,0.09956908226013184,-1.0,-1.0,176.207,-1.0,2.002476970242849,-1.0
712,1543527704.452898,0.10055899620056152,-1.0,-1.0,174.5,-1.0,1.7099596754445563,-1.0
713,1543527704.552897,0.09999895095825195,-1.0,-1.0,177.2383,-1.0,2.7401253609722813,-1.0
714,1543527704.653464,0.10056710243225098,-1.0,-1.0,175.0195,-1.0,2.2210780051334953,-1.0
715,1543527704.752317,0.09885287284851074,-1.0,-1.0,176.668,-1.0,1.6514621034263886,-1.0
716,1543527704.852322,0.1000051498413086,-1.0,-1.0,181.1094,-1.0,4.442525893873545,-1.0
717,1543527704.952311,0.09998893737792969,-1.0,-1.0,183.6172,-1.0,2.5097925467776867,-1.0
718,1543527705.052345,0.10003399848937988,-1.0,-1.0,187.0195,-1.0,3.4037702761620467,-1.0
719,1543527705.15234,0.09999489784240723,-1.0,-1.0,185.8984,-1.0,1.1255506168641811,-1.0
720,1543527705.252361,0.1000211238861084,-1.0,-1.0,181.3477,-1.0,4.551799063657281,-1.0
721,1543527705.352327,0.09996604919433594,-1.0,-1.0,179.1172,-1.0,2.2327390049051354,-1.0
722,1543527705.452325,0.09999799728393555,-1.0,-1.0,173.7383,-1.0,5.379829440649708,-1.0
723,1543527705.55232,0.09999489784240723,-1.0,-1.0,159.707,-1.0,14.031656305283585,-1.0
724,1543527705.652322,0.10000205039978027,-1.0,-1.0,147.3672,-1.0,12.340205202918437,-1.0
725,1543527705.752309,0.09998703002929688,-1.0,-1.0,141.5391,-1.0,5.828957626917506,-1.0
726,1543527705.852433,0.10012388229370117,-1.0,-1.0,134.168,-1.0,7.371779976405554,-1.0
727,1543527705.952298,0.09986495971679688,-1.0,-1.0,149.0781,-1.0,14.910434436568915,-1.0
728,1543527706.053007,0.1007089614868164,-1.0,-1.0,157.8672,-1.0,8.789677003011121,-1.0
729,1543527706.153014,0.1000070571899414,-1.0,-1.0,158.8164,-1.0,0.9544540555508243,-1.0
730,1543527706.252324,0.09931015968322754,-1.0,-1.0,156.6172,-1.0,2.2014412627827253,-1.0
731,1543527706.352289,0.09996485710144043,-1.0,-1.0,158.1484,-1.0,1.5344597880961428,-1.0
732,1543527706.452291,0.10000205039978027,-1.0,-1.0,158.9766,-1.0,0.8342155905205023,-1.0
733,1543527706.552281,0.0999898910522461,-1.0,-1.0,159.6289,-1.0,0.6599191378195404,-1.0
734,1543527706.652283,0.10000205039978027,-1.0,-1.0,162.7773,-1.0,3.1499877730289794,-1.0
735,1543527706.752277,0.09999394416809082,-1.0,-1.0,160.0664,-1.0,2.7127435556897104,-1.0
736,1543527706.853033,0.10075616836547852,-1.0,-1.0,162.5273,-1.0,2.4629618747454183,-1.0
737,1543527706.95227,0.09923696517944336,-1.0,-1.0,183.3984,-1.0,20.871335977680893,-1.0
738,1543527707.052297,0.10002708435058594,-1.0,-1.0,183.1484,-1.0,0.2692694596347381,-1.0
739,1543527707.154015,0.10171794891357422,-1.0,-1.0,180.7695,-1.0,2.3810742554893642,-1.0
740,1543527707.253063,0.09904789924621582,-1.0,-1.0,181.418,-1.0,0.6560258116189722,-1.0
741,1543527707.352278,0.09921503067016602,-1.0,-1.0,182.7188,-1.0,1.3045782039585614,-1.0
742,1543527707.452279,0.10000109672546387,-1.0,-1.0,182.207,-1.0,0.5214787409340217,-1.0
743,1543527707.552269,0.0999898910522461,-1.0,-1.0,177.5195,-1.0,4.688566329747101,-1.0
744,1543527707.653002,0.10073304176330566,-1.0,-1.0,176.6992,-1.0,0.8264622120677221,-1.0
745,1543527707.752264,0.09926199913024902,-1.0,-1.0,163.7383,-1.0,12.96128018053916,-1.0
746,1543527707.852266,0.10000205039978027,-1.0,-1.0,144.418,-1.0,19.320558818206067,-1.0
747,1543527707.952255,0.09998893737792969,-1.0,-1.0,139.7695,-1.0,4.649575253479616,-1.0
748,1543527708.052295,0.10003995895385742,-1.0,-1.0,134.5078,-1.0,5.262650937121955,-1.0
749,1543527708.152284,0.09998893737792969,-1.0,-1.0,118.7578,-1.0,15.750317386967197,-1.0
750,1543527708.253029,0.10074520111083984,-1.0,-1.0,102.1367,-1.0,16.62140533701894,-1.0
751,1543527708.352527,0.09949779510498047,-1.0,-1.0,94.5781,-1.0,7.559254945247744,-1.0
752,1543527708.453021,0.1004941463470459,-1.0,-1.0,94.2266,-1.0,0.36558489597605104,-1.0
753,1543527708.552776,0.09975504875183105,-1.0,-1.0,90.5781,-1.0,3.6498635407391227,-1.0
754,1543527708.653344,0.10056781768798828,-1.0,-1.0,90.7969,-1.0,0.2408069487117482,-1.0
755,1543527708.752253,0.09890913963317871,-1.0,-1.0,94.2188,-1.0,3.423329575006753,-1.0
756,1543527708.852267,0.10001397132873535,-1.0,-1.0,95.0,-1.0,0.7875769518682082,-1.0
757,1543527708.952247,0.09997987747192383,-1.0,-1.0,100.8477,-1.0,5.848554630595642,-1.0
758,1543527709.052263,0.10001611709594727,-1.0,-1.0,102.6367,-1.0,1.791793577673574,-1.0
759,1543527709.15337,0.10110688209533691,-1.0,-1.0,101.4688,-1.0,1.1722688264111314,-1.0
760,1543527709.252289,0.09891915321350098,-1.0,-1.0,103.9375,-1.0,2.4706819858148736,-1.0
761,1543527709.352245,0.09995603561401367,-1.0,-1.0,106.6562,-1.0,2.7205370745830266,-1.0
762,1543527709.452244,0.09999895095825195,-1.0,-1.0,104.0898,-1.0,2.568347474940742,-1.0
763,1543527709.552235,0.0999908447265625,-1.0,-1.0,101.3984,-1.0,2.693256788554491,-1.0
764,1543527709.653008,0.10077309608459473,-1.0,-1.0,99.8164,-1.0,1.5852065571437817,-1.0
765,1543527709.75222,0.0992119312286377,-1.0,-1.0,103.207,-1.0,3.392051562776393,-1.0
766,1543527709.852248,0.10002803802490234,-1.0,-1.0,107.8789,-1.0,4.672970777184626,-1.0
767,1543527709.952222,0.09997415542602539,-1.0,-1.0,108.6992,-1.0,0.8263697263673728,-1.0
768,1543527710.052252,0.10002994537353516,-1.0,-1.0,103.1094,-1.0,5.590694950816407,-1.0
769,1543527710.15223,0.09997797012329102,-1.0,-1.0,102.5898,-1.0,0.5291311342298779,-1.0
770,1543527710.25226,0.10002994537353516,-1.0,-1.0,101.1367,-1.0,1.456538912172564,-1.0
771,1543527710.352233,0.09997296333312988,-1.0,-1.0,99.6562,-1.0,1.4838715735010826,-1.0
772,1543527710.452242,0.10000896453857422,-1.0,-1.0,94.5078,-1.0,5.149371258152214,-1.0
773,1543527710.552213,0.09997105598449707,-1.0,-1.0,98.5586,-1.0,4.0520334220575815,-1.0
774,1543527710.653011,0.10079813003540039,-1.0,-1.0,98.207,-1.0,0.36576427801266015,-1.0
775,1543527710.752208,0.0991969108581543,-1.0,-1.0,99.8164,-1.0,1.6124549454253536,-1.0
776,1543527710.85221,0.10000205039978027,-1.0,-1.0,100.0,-1.0,0.20906941032547327,-1.0
777,1543527711.15221,0.2999999523162842,-1.0,-1.0,125.0,-1.0,25.002599847459077,-1.0
778,1543527711.252208,0.09999799728393555,-1.0,-1.0,200.0,-1.0,75.00033333513576,-1.0
779,1543527711.35221,0.10000205039978027,-1.0,-1.0,159.7969,-1.0,40.20322437342683,-1.0
780,1543527711.452186,0.0999760627746582,-1.0,-1.0,135.5391,-1.0,24.258006019741263,-1.0
781,1543527711.55219,0.10000395774841309,-1.0,-1.0,81.3984,-1.0,54.14079235920308,-1.0
782,1543527711.652184,0.09999394416809082,-1.0,-1.0,55.3594,-1.0,26.03919199570083,-1.0
783,1543527711.752189,0.10000491142272949,-1.0,-1.0,40.0,-1.0,15.359725562080495,-1.0
784,1543527711.952182,0.19999313354492188,-1.0,-1.0,79.8672,-1.0,39.86782701299417,-1.0
785,1543527712.052215,0.10003304481506348,-1.0,-1.0,40.0,-1.0,39.86745081478616,-1.0
786,1543527714.752185,2.699970006942749,-1.0,-1.0,55.1367,-1.0,15.593883324413714,-1.0
787,1543527714.852201,0.10001587867736816,-1.0,-1.0,59.6992,-1.0,5.252253887149002,-1.0
788,1543527714.952188,0.09998703002929688,-1.0,-1.0,57.2266,-1.0,2.474620812772398,-1.0
789,1543527715.052215,0.10002708435058594,-1.0,-1.0,53.1367,-1.0,4.091123003431702,-1.0
790,1543527715.152209,0.09999394416809082,-1.0,-1.0,40.7578,-1.0,12.379303857647587,-1.0
791,1543527715.252218,0.10000896453857422,-1.0,-1.0,40.0,-1.0,0.7643707433004576,-1.0
792,1543527715.852196,0.599977970123291,-1.0,-1.0,43.7969,-1.0,3.8763890647326207,-1.0
793,1543527715.952196,0.09999990463256836,-1.0,-1.0,50.2969,-1.0,6.519967641553014,-1.0
794,1543527716.052225,0.10002923011779785,-1.0,-1.0,58.7969,-1.0,8.50058855890214,-1.0
795,1543527716.152214,0.09998893737792969,-1.0,-1.0,54.3984,-1.0,4.399636353066178,-1.0
796,1543527716.252222,0.10000801086425781,-1.0,-1.0,62.5,-1.0,8.102217237435738,-1.0
797,1543527716.35222,0.09999799728393555,-1.0,-1.0,65.8984,-1.0,3.399870903366926,-1.0
798,1543527716.452219,0.09999895095825195,-1.0,-1.0,59.0977,-1.0,6.801435163272053,-1.0
799,1543527716.552199,0.09997987747192383,-1.0,-1.0,67.1992,-1.0,8.102116897839917,-1.0
800,1543527716.653017,0.10081815719604492,-1.0,-1.0,68.0,-1.0,0.8071218269464001,-1.0
801,1543527716.752223,0.09920597076416016,-1.0,-1.0,63.0,-1.0,5.000984345484432,-1.0
802,1543527716.853012,0.10078907012939453,-1.0,-1.0,64.8984,-1.0,1.9010743022988685,-1.0
803,1543527716.95223,0.09921789169311523,-1.0,-1.0,62.0,-1.0,2.9000981394831586,-1.0
804,1543527717.0535,0.10126996040344238,-1.0,-1.0,58.1992,-1.0,3.802149452068675,-1.0
805,1543527717.152543,0.09904313087463379,-1.0,-1.0,58.5,-1.0,0.31669408037284447,-1.0
806,1543527717.251693,0.09914994239807129,-1.0,-1.0,61.0,-1.0,2.5019653719598605,-1.0
807,1543527717.351679,0.09998607635498047,-1.0,-1.0,58.7969,-1.0,2.2053678887171757,-1.0
808,1543527717.451678,0.09999895095825195,-1.0,-1.0,58.6992,-1.0,0.13980372083212564,-1.0
809,1543527717.551677,0.09999895095825195,-1.0,-1.0,61.6992,-1.0,3.001666169012262,-1.0
810,1543527717.652485,0.10080790519714355,-1.0,-1.0,53.6992,-1.0,8.000635155295933,-1.0
811,1543527717.751678,0.09919309616088867,-1.0,-1.0,59.7969,-1.0,6.098506962194455,-1.0
812,1543527717.851666,0.09998798370361328,-1.0,-1.0,54.3984,-1.0,5.399425939739455,-1.0
813,1543527717.951666,0.10000014305114746,-1.0,-1.0,55.3984,-1.0,1.0049875764197782,-1.0
814,1543527718.051819,0.10015296936035156,-1.0,-1.0,57.0977,-1.0,1.7022488450950934,-1.0
815,1543527718.152624,0.10080480575561523,-1.0,-1.0,53.6992,-1.0,3.3999947476068475,-1.0
816,1543527718.251812,0.09918808937072754,-1.0,-1.0,51.7969,-1.0,1.9048848208867832,-1.0
817,1543527718.351808,0.09999608993530273,-1.0,-1.0,49.2969,-1.0,2.5019991748334496,-1.0
818,1543527718.451814,0.1000058650970459,-1.0,-1.0,40.0977,-1.0,9.19974357322797,-1.0
819,1543527718.551814,0.10000014305114746,-1.0,-1.0,40.0,-1.0,0.13980457304034227,-1.0
820,1543527820.249007,101.69719290733337,-1.0,-1.0,42.5977,-1.0,143.77432548304338,-1.0
821,1543527820.349003,0.09999608993530273,-1.0,-1.0,53.7969,-1.0,102.21263366634834,-1.0
822,1543527820.450059,0.10105586051940918,-1.0,-1.0,40.0977,-1.0,13.699572768888048,-1.0
823,1543527820.550009,0.09995007514953613,-1.0,-1.0,40.0,-1.0,0.1397731386342983,-1.0
824,1543527820.849999,0.2999899387359619,-1.0,-1.0,40.5,-1.0,0.6164494386131616,-1.0
825,1543527820.949997,0.09999799728393555,-1.0,-1.0,58.1992,-1.0,17.700612334495844,-1.0
826,1543527821.049052,0.09905505180358887,-1.0,-1.0,78.5977,-1.0,20.398740525886254,-1.0
827,1543527821.149049,0.09999704360961914,-1.0,-1.0,93.7969,-1.0,15.199528970862188,-1.0
828,1543527821.249043,0.09999394416809082,-1.0,-1.0,94.2969,-1.0,0.5099007637569273,-1.0
829,1543527821.34904,0.09999704360961914,-1.0,-1.0,92.2969,-1.0,2.0024982918195637,-1.0
830,1543527821.450046,0.10100603103637695,-1.0,-1.0,98.8984,-1.0,6.602272751587999,-1.0
831,1543527821.549046,0.0989999771118164,-1.0,-1.0,101.25,-1.0,2.353683831724327,-1.0
832,1543527821.650041,0.10099506378173828,-1.0,-1.0,64.8984,-1.0,36.3517403509554,-1.0
833,1543527821.749045,0.09900379180908203,-1.0,-1.0,50.0,-1.0,14.898729082574677,-1.0
834,1543527822.450064,0.7010190486907959,-1.0,-1.0,78.7578,-1.0,28.772641709028836,-1.0
835,1543527822.549062,0.0989980697631836,-1.0,-1.0,104.2695,-1.0,25.518994235018067,-1.0
836,1543527822.650064,0.10100197792053223,-1.0,-1.0,108.6367,-1.0,4.368368260024773,-1.0
837,1543527822.74906,0.09899592399597168,-1.0,-1.0,113.5273,-1.0,4.891602250512616,-1.0
838,1543527822.849057,0.09999704360961914,-1.0,-1.0,137.1484,-1.0,23.621311682905585,-1.0
839,1543527822.95006,0.10100293159484863,-1.0,-1.0,124.5781,-1.0,12.570705815267553,-1.0
840,1543527823.049533,0.0994729995727539,-1.0,-1.0,129.8281,-1.0,5.250942507620512,-1.0
841,1543527823.149532,0.09999918937683105,-1.0,-1.0,117.7891,-1.0,12.039415314488979,-1.0
842,1543527823.24853,0.09899783134460449,-1.0,-1.0,110.9375,-1.0,6.852315238904943,-1.0
843,1543527823.348521,0.0999910831451416,-1.0,-1.0,100.6367,-1.0,10.301285349084239,-1.0
844,1543527823.449522,0.10100102424621582,-1.0,-1.0,91.4062,-1.0,9.231052620198843,-1.0
845,1543527823.548527,0.09900498390197754,-1.0,-1.0,85.75,-1.0,5.6570667674170565,-1.0
846,1543527823.649517,0.10099005699157715,-1.0,-1.0,80.4766,-1.0,5.274367307282105,-1.0
847,1543527823.748517,0.0989999771118164,-1.0,-1.0,78.8398,-1.0,1.639792424633708,-1.0
848,1543527823.848517,0.09999990463256836,-1.0,-1.0,84.5078,-1.0,5.6688821632471456,-1.0
849,1543527823.949513,0.10099601745605469,-1.0,-1.0,91.6172,-1.0,7.110117407454159,-1.0
850,1543527824.048521,0.09900808334350586,-1.0,-1.0,101.9062,-1.0,10.28947654414205,-1.0
851,1543527824.149512,0.10099101066589355,-1.0,-1.0,108.9766,-1.0,7.071121500599192,-1.0
